loglikelihood,system,sessions,trial
-0.6858366832915167,XSqrA_M,1,1
-0.6945164219500823,XSqrA_M,2,1
-0.6910672664270036,XSqrA_M,3,1
-0.6752625850205559,XSqrA_M,4,1
-0.6886939953798001,XSqrA_M,5,1
-0.6897082842494103,XSqrA_M,6,1
-0.6919011303823389,XSqrA_M,7,1
-0.6787117405436347,XSqrA_M,8,1
-0.6876132526756976,XSqrA_M,9,1
-0.6964159111687492,XSqrA_M,10,1
-0.6665879759682621,XSqrA_M,11,1
-0.6655120914923869,XSqrA_M,12,1
-0.6746556241449899,XSqrA_M,13,1
-0.6727088890590778,XSqrA_M,14,1
-0.6596221720078168,XSqrA_M,15,1
-0.6701610904056223,XSqrA_M,16,1
-0.6538572505173236,XSqrA_M,17,1
-0.6733126138733049,XSqrA_M,18,1
-0.66872624964613,XSqrA_M,19,1
-0.6810850115908381,XSqrA_M,20,1
-0.6677632375258101,XSqrA_M,21,1
-0.664374882788291,XSqrA_M,22,1
-0.6686546662053657,XSqrA_M,23,1
-0.6655393020462025,XSqrA_M,24,1
-0.6500290762782436,XSqrA_M,25,1
-0.6692948426233492,XSqrA_M,26,1
-0.6682775134484319,XSqrA_M,27,1
-0.6542029829051024,XSqrA_M,28,1
-0.6554095664601348,XSqrA_M,29,1
-0.6609618754323576,XSqrA_M,30,1
-0.6626322160866539,XSqrA_M,31,1
-0.6532451600354858,XSqrA_M,32,1
-0.6516484556389635,XSqrA_M,33,1
-0.6639290792153208,XSqrA_M,34,1
-0.6453981754666546,XSqrA_M,35,1
-0.6585435074633053,XSqrA_M,36,1
-0.6417933483649024,XSqrA_M,37,1
-0.6530073550116486,XSqrA_M,38,1
-0.6573568879689865,XSqrA_M,39,1
-0.6424398607939633,XSqrA_M,40,1
-0.6526209094014632,XSqrA_M,41,1
-0.6507908411556801,XSqrA_M,42,1
-0.6576823886646723,XSqrA_M,43,1
-0.6527107620360479,XSqrA_M,44,1
-0.667943662440085,XSqrA_M,45,1
-0.6530660664962433,XSqrA_M,46,1
-0.6469530421631435,XSqrA_M,47,1
-0.6506286868353797,XSqrA_M,48,1
-0.6468379500763866,XSqrA_M,49,1
-0.6510443662789274,XSqrA_M,50,1
-0.6494720021218389,XSqrA_M,51,1
-0.6498453677889071,XSqrA_M,52,1
-0.6493682990410835,XSqrA_M,53,1
-0.6517519000866359,XSqrA_M,54,1
-0.6507657141200875,XSqrA_M,55,1
-0.6543853155094255,XSqrA_M,56,1
-0.644308286419351,XSqrA_M,57,1
-0.6479915866790934,XSqrA_M,58,1
-0.6490339520757341,XSqrA_M,59,1
-0.6445004108116149,XSqrA_M,60,1
-0.6439049412712045,XSqrA_M,61,1
-0.6390117359972594,XSqrA_M,62,1
-0.6432331598694079,XSqrA_M,63,1
-0.6506611946788026,XSqrA_M,64,1
-0.6441624330046495,XSqrA_M,65,1
-0.6425921658810608,XSqrA_M,66,1
-0.6371261320967511,XSqrA_M,67,1
-0.6347322836026603,XSqrA_M,68,1
-0.6423110318874494,XSqrA_M,69,1
-0.6436178834732469,XSqrA_M,70,1
-0.6384390636349376,XSqrA_M,71,1
-0.6340609318531292,XSqrA_M,72,1
-0.641469644710538,XSqrA_M,73,1
-0.6356340311391914,XSqrA_M,74,1
-0.6340393807608268,XSqrA_M,75,1
-0.6412275169202376,XSqrA_M,76,1
-0.6361798602067217,XSqrA_M,77,1
-0.6394388472401163,XSqrA_M,78,1
-0.6405138054840923,XSqrA_M,79,1
-0.6446569964642634,XSqrA_M,80,1
-0.6376111129652063,XSqrA_M,81,1
-0.6361693716792195,XSqrA_M,82,1
-0.6364655896041305,XSqrA_M,83,1
-0.6367047491140213,XSqrA_M,84,1
-0.6422116187949028,XSqrA_M,85,1
-0.6403777168148822,XSqrA_M,86,1
-0.6422962714482291,XSqrA_M,87,1
-0.6428288985274441,XSqrA_M,88,1
-0.6392291416488004,XSqrA_M,89,1
-0.638932254284229,XSqrA_M,90,1
-0.6416988457503062,XSqrA_M,91,1
-0.6342679723730649,XSqrA_M,92,1
-0.6430546747746962,XSqrA_M,93,1
-0.6360312855395418,XSqrA_M,94,1
-0.6339980683683107,XSqrA_M,95,1
-0.6370556085475393,XSqrA_M,96,1
-0.6388164371732363,XSqrA_M,97,1
-0.6347998032745401,XSqrA_M,98,1
-0.6394445894042879,XSqrA_M,99,1
-0.6420809765383765,XSqrA_M,100,1
-0.6871443290753885,BM25,1,1
-0.695824067733954,BM25,2,1
-0.6923749122108753,BM25,3,1
-0.6781198971088395,BM25,4,1
-0.6918446643823454,BM25,5,1
-0.6905370185984737,BM25,6,1
-0.6932087761662106,BM25,7,1
-0.6834634122443133,BM25,8,1
-0.6896931668086395,BM25,9,1
-0.700282382520371,BM25,10,1
-0.6695530904502608,BM25,11,1
-0.6687192264949254,BM25,12,1
-0.6786350274965987,BM25,13,1
-0.6708658658404043,BM25,14,1
-0.6729971163670676,BM25,15,1
-0.6766993193249808,BM25,16,1
-0.6605286584837118,BM25,17,1
-0.6759279054410482,BM25,18,1
-0.6757625979675442,BM25,19,1
-0.6806061001560297,BM25,20,1
-0.6656781937865967,BM25,21,1
-0.669698150876722,BM25,22,1
-0.6738479913081065,BM25,23,1
-0.6692150296265743,BM25,24,1
-0.6580594664222251,BM25,25,1
-0.6703604678866808,BM25,26,1
-0.6673720660523323,BM25,27,1
-0.6587177636915127,BM25,28,1
-0.656933856111232,BM25,29,1
-0.665981467749552,BM25,30,1
-0.6649339036930931,BM25,31,1
-0.6630941761801903,BM25,32,1
-0.6609243725178903,BM25,33,1
-0.6724845279371291,BM25,34,1
-0.652369632476033,BM25,35,1
-0.663659009653409,BM25,36,1
-0.6508752854112403,BM25,37,1
-0.6591231384961925,BM25,38,1
-0.6648434753661241,BM25,39,1
-0.6526257313575482,BM25,40,1
-0.6559017767901624,BM25,41,1
-0.6550528187663457,BM25,42,1
-0.6614913549365052,BM25,43,1
-0.6583933174305721,BM25,44,1
-0.6723382326748403,BM25,45,1
-0.6551002972843963,BM25,46,1
-0.6567337705728543,BM25,47,1
-0.6565097283510514,BM25,48,1
-0.6557556895148213,BM25,49,1
-0.6569580602863662,BM25,50,1
-0.6582735507492896,BM25,51,1
-0.6537215119301328,BM25,52,1
-0.6613769457762995,BM25,53,1
-0.6581045744854479,BM25,54,1
-0.6600446344095481,BM25,55,1
-0.6614525601347022,BM25,56,1
-0.6500176587326351,BM25,57,1
-0.6553621164086992,BM25,58,1
-0.6556709211635765,BM25,59,1
-0.6495371133669332,BM25,60,1
-0.6549153702951389,BM25,61,1
-0.6513298108050655,BM25,62,1
-0.6515718313256055,BM25,63,1
-0.6559939271590717,BM25,64,1
-0.6526291539016046,BM25,65,1
-0.6507784614643556,BM25,66,1
-0.648747234086736,BM25,67,1
-0.6449653146712531,BM25,68,1
-0.6507379673702702,BM25,69,1
-0.6520281383702087,BM25,70,1
-0.6510330205730724,BM25,71,1
-0.6463148948146555,BM25,72,1
-0.6538125097487191,BM25,73,1
-0.6447911180874772,BM25,74,1
-0.646100317607322,BM25,75,1
-0.6473025382684984,BM25,76,1
-0.6460225146225423,BM25,77,1
-0.6480686897704058,BM25,78,1
-0.6497158396115575,BM25,79,1
-0.653453222442626,BM25,80,1
-0.6470087175560071,BM25,81,1
-0.6465293423229691,BM25,82,1
-0.6444472189775682,BM25,83,1
-0.6469123438848681,BM25,84,1
-0.652136175508463,BM25,85,1
-0.649254466202229,BM25,86,1
-0.6516352241988668,BM25,87,1
-0.6521102754124875,BM25,88,1
-0.6494187345959376,BM25,89,1
-0.6482992929710119,BM25,90,1
-0.6494648817389558,BM25,91,1
-0.6450131029332244,BM25,92,1
-0.65309181253791,BM25,93,1
-0.6469646711165955,BM25,94,1
-0.6449955288968707,BM25,95,1
-0.6458831704865607,BM25,96,1
-0.647343363646328,BM25,97,1
-0.6450903394229217,BM25,98,1
-0.6513155508039156,BM25,99,1
-0.648680327856656,BM25,100,1
-0.685301305856715,LemurTF_IDF,1,1
-0.6939810445152805,LemurTF_IDF,2,1
-0.6892242432083301,LemurTF_IDF,3,1
-0.6781198971088395,LemurTF_IDF,4,1
-0.6886939953798001,LemurTF_IDF,5,1
-0.6900016411636719,LemurTF_IDF,6,1
-0.6900581071636653,LemurTF_IDF,7,1
-0.6776409856740312,LemurTF_IDF,8,1
-0.6865424978060942,LemurTF_IDF,9,1
-0.695824067733954,LemurTF_IDF,10,1
-0.6658670440129139,LemurTF_IDF,11,1
-0.666876203276252,LemurTF_IDF,12,1
