loglikelihood,weight,sessions,trial
-0.683078308024133,0.4,1,1
-0.6888319494731686,0.4,1,2
-0.694913926094791,0.4,1,3
-0.6845167183863919,0.4,1,4
-0.6928866005542502,0.4,1,5
-0.6951745061004861,0.4,1,6
-0.6977907468193089,0.4,1,7
-0.6914481901919913,0.4,1,8
-0.6902703598354275,0.4,1,9
-0.6888319494731687,0.4,1,10
-0.6905986950080144,0.4,2,1
-0.6934755157325322,0.4,2,2
-0.6922976853759684,0.4,2,3
-0.6787630769373563,0.4,2,4
-0.6868046239326278,0.4,2,5
-0.6922976853759684,0.4,2,6
-0.6836672232024148,0.4,2,7
-0.6981190819918958,0.4,2,8
-0.6885713694674735,0.4,2,9
-0.6879824542891917,0.4,2,10
-0.6888319494731686,0.4,3,1
-0.6877218742834965,0.4,3,2
-0.6836672232024149,0.4,3,3
-0.6792334094825516,0.4,3,4
-0.6894208646514506,0.4,3,5
-0.694653346089096,0.4,3,6
-0.6836672232024149,0.4,3,7
-0.6718316051317569,0.4,3,8
-0.6914481901919913,0.4,3,9
-0.6706594173420919,0.4,3,10
-0.6709199973477871,0.4,4,1
-0.69635233645705,0.4,4,2
-0.6914481901919913,0.4,4,3
-0.6726867428826327,0.4,4,4
-0.6802014872996152,0.4,4,5
-0.6851056335646738,0.4,4,6
-0.6879824542891917,0.4,4,7
-0.6813793176561791,0.4,4,8
-0.6894208646514506,0.4,4,9
-0.6888319494731686,0.4,4,10
-0.6813172050561863,0.4,5,1
-0.6922976853759684,0.4,5,2
-0.6804620673053102,0.4,5,3
-0.6851056335646738,0.4,5,4
-0.6785024969316612,0.4,5,5
-0.6747084258562746,0.4,5,6
-0.6692831195798259,0.4,5,7
-0.6865440439269328,0.4,5,8
-0.6920371053702732,0.4,5,9
-0.6876597616835037,0.4,5,10
-0.685309743537275,0.4,6,1
-0.6845167183863918,0.4,6,2
-0.6856945487429558,0.4,6,3
-0.6777949991202926,0.4,6,4
-0.694653346089096,0.4,6,5
-0.6905986950080143,0.4,6,6
-0.688713366840082,0.4,6,7
-0.6853718561372679,0.4,6,8
-0.6862213513212448,0.4,6,9
-0.685898658715557,0.4,6,10
-0.6842561383806969,0.4,7,1
-0.6981190819918958,0.4,7,2
-0.6629405629525082,0.4,7,3
-0.6798731521270283,0.4,7,4
