loglikelihood,weight,sessions,trial
-0.6886796544514612,0.4,1,1
-0.6967084648900617,0.4,1,2
-0.6912594134844408,0.4,1,3
-0.6888620628806761,0.4,1,4
-0.6939839391872513,0.4,1,5
-0.6942734725269124,0.4,1,6
-0.6960541146919705,0.4,1,7
-0.6893340046495521,0.4,1,8
-0.691077005055226,0.4,1,9
-0.6922032970221932,0.4,1,10
-0.6887172962108454,0.4,2,1
-0.6899883548476432,0.4,2,2
-0.6922409387815774,0.4,2,3
-0.6795621938052778,0.4,2,4
-0.687553362484494,0.4,2,5
-0.6890068295505067,0.4,2,6
-0.6867918873759566,0.4,2,7
-0.690825113474949,0.4,2,8
-0.6896611797485976,0.4,2,9
-0.6898059464184283,0.4,2,10
-0.6915865885834864,0.4,3,1
-0.6941663476164661,0.4,3,2
-0.6838190740033278,0.4,3,3
-0.6899224756070397,0.4,3,4
-0.6957645813523095,0.4,3,5
-0.6907874717155648,0.4,3,6
-0.6874085958146634,0.4,3,7
-0.6779639600694347,0.4,3,8
-0.692385705451408,0.4,3,9
-0.676658394432641,0.4,3,10
-0.6737169533006196,0.4,4,1
-0.6934774904183791,0.4,4,2
-0.6946382893853422,0.4,4,3
-0.6785838032675297,0.4,4,4
-0.6851936536401134,0.4,4,5
-0.6861375371778656,0.4,4,6
-0.6869366540457873,0.4,4,7
-0.6866126137061301,0.4,4,8
-0.6907874717155648,0.4,4,9
-0.6909322383853954,0.4,4,10
-0.6892712601683368,0.4,5,1
-0.6999080671211364,0.4,5,2
-0.6865749719467458,0.4,5,3
-0.6855965814089975,0.4,5,4
-0.6856687301683778,0.4,5,5
-0.6734242852015702,0.4,5,6
-0.6698600319542038,0.4,5,7
-0.6902810229466927,0.4,5,8
-0.6881325950059547,0.4,5,9
-0.6835739210928975,0.4,5,10
-0.6899224756070395,0.4,6,1
-0.6883901211117999,0.4,6,2
-0.6771334709609054,0.4,6,3
-0.6819313069278233,0.4,6,4
-0.6951133659136066,0.4,6,5
-0.6950819936729988,0.4,6,6
-0.6828406834655795,0.4,6,7
-0.6854204424985593,0.4,6,8
-0.6871979499042291,0.4,6,9
-0.6907560994749571,0.4,6,10
-0.6900703770362584,0.4,7,1
-0.6919168984419203,0.4,7,2
-0.6760761929939301,0.4,7,3
-0.6771303362015169,0.4,7,4
-0.6851622813995059,0.4,7,5
