loglikelihood,weight,sessions,trial
-0.6835577781448859,0.4,1,1
-0.6883524793524156,0.4,1,2
-0.6931471805599453,0.4,1,3
-0.6883524793524156,0.4,1,4
-0.6931471805599453,0.4,1,5
-0.6931471805599453,0.4,1,6
-0.6883524793524156,0.4,1,7
-0.699904932361748,0.4,1,8
-0.6883524793524156,0.4,1,9
-0.6931471805599453,0.4,1,10
-0.6883524793524156,0.4,2,1
-0.699904932361748,0.4,2,2
-0.6931471805599453,0.4,2,3
-0.6931471805599453,0.4,2,4
-0.6815947275506128,0.4,2,5
-0.6931471805599453,0.4,2,6
-0.699904932361748,0.4,2,7
-0.699904932361748,0.4,2,8
-0.6931471805599453,0.4,2,9
-0.6883524793524156,0.4,2,10
-0.6931471805599453,0.4,3,1
-0.6883524793524156,0.4,3,2
-0.6931471805599453,0.4,3,3
-0.6931471805599453,0.4,3,4
-0.6931471805599453,0.4,3,5
-0.6931471805599453,0.4,3,6
-0.6883524793524156,0.4,3,7
-0.6863894287581426,0.4,3,8
-0.6931471805599453,0.4,3,9
-0.6931471805599453,0.4,3,10
-0.6931471805599453,0.4,4,1
-0.6931471805599453,0.4,4,2
-0.6931471805599453,0.4,4,3
-0.6883524793524156,0.4,4,4
-0.6931471805599453,0.4,4,5
-0.6835577781448858,0.4,4,6
-0.6931471805599453,0.4,4,7
-0.6883524793524156,0.4,4,8
-0.6787630769373564,0.4,4,9
-0.6883524793524156,0.4,4,10
-0.6883524793524156,0.4,5,1
-0.6931471805599453,0.4,5,2
-0.6931471805599453,0.4,5,3
-0.6931471805599453,0.4,5,4
-0.6931471805599453,0.4,5,5
-0.6768000263430832,0.4,5,6
-0.6883524793524156,0.4,5,7
-0.6863894287581426,0.4,5,8
-0.6883524793524156,0.4,5,9
-0.6805190855316533,0.4,5,10
-0.6901084879467128,0.4,6,1
-0.6951102311542184,0.4,6,2
-0.6883524793524156,0.4,6,3
-0.6883524793524156,0.4,6,4
-0.6931471805599453,0.4,6,5
-0.699904932361748,0.4,6,6
-0.7114573853710805,0.4,6,7
-0.6883524793524156,0.4,6,8
-0.6883524793524156,0.4,6,9
-0.6835577781448859,0.4,6,10
-0.6883524793524156,0.4,7,1
-0.6970732817484914,0.4,7,2
-0.685313786739183,0.4,7,3
-0.6863894287581426,0.4,7,4
-0.6883524793524156,0.4,7,5
-0.6835577781448858,0.4,7,6
-0.6815947275506128,0.4,7,7
-0.6883524793524156,0.4,7,8
-0.6863894287581426,0.4,7,9
-0.6883524793524156,0.4,7,10
-0.6757243843241237,0.4,8,1
-0.699904932361748,0.4,8,2
-0.6931471805599453,0.4,8,3
-0.6863894287581426,0.4,8,4
-0.6863894287581426,0.4,8,5
-0.685313786739183,0.4,8,6
-0.6883524793524156,0.4,8,7
-0.6661349819090643,0.4,8,8
-0.6931471805599453,0.4,8,9
-0.699904932361748,0.4,8,10
-0.6951102311542184,0.4,9,1
-0.6901084879467128,0.4,9,2
-0.6757243843241237,0.4,9,3
-0.7066626841635507,0.4,9,4
-0.6793692043402041,0.4,9,5
-0.6805190855316533,0.4,9,6
-0.6863894287581426,0.4,9,7
-0.6931471805599453,0.4,9,8
-0.6863894287581426,0.4,9,9
-0.685313786739183,0.4,9,10
-0.6846334201638454,0.4,10,1
-0.6863894287581426,0.4,10,2
-0.699904932361748,0.4,10,3
-0.6931471805599453,0.4,10,4
-0.6757243843241237,0.4,10,5
-0.6931471805599454,0.4,10,6
-0.685313786739183,0.4,10,7
-0.6931471805599453,0.4,10,8
-0.6835577781448858,0.4,10,9
-0.6805190855316533,0.4,10,10
-0.6863894287581426,0.4,11,1
-0.6968662397485156,0.4,11,2
-0.6968662397485156,0.4,11,3
-0.6901084879467128,0.4,11,4
-0.6909216573495366,0.4,11,5
-0.6968662397485156,0.4,11,6
-0.6737613337298507,0.4,11,7
-0.670929683116594,0.4,11,8
-0.6835577781448858,0.4,11,9
-0.6968662397485156,0.4,11,10
-0.699904932361748,0.4,12,1
-0.685313786739183,0.4,12,2
-0.6909216573495366,0.4,12,3
-0.6768000263430832,0.4,12,4
-0.6835577781448859,0.4,12,5
-0.6951102311542184,0.4,12,6
-0.6883524793524156,0.4,12,7
-0.6813322549344772,0.4,12,8
-0.6968662397485156,0.4,12,9
-0.6901084879467128,0.4,12,10
-0.6931471805599453,0.4,13,1
-0.6883524793524156,0.4,13,2
-0.6805190855316533,0.4,13,3
-0.685313786739183,0.4,13,4
-0.6883524793524156,0.4,13,5
-0.6835577781448858,0.4,13,6
-0.6892398879277292,0.4,13,7
