loglikelihood,weight,sessions,trial
-0.6839936600728432,0.4,1,1
-0.6892242432083301,0.4,1,2
-0.6947533128643505,0.4,1,3
-0.685301305856715,0.4,1,4
-0.6947533128643506,0.4,1,5
-0.6949902037786188,0.4,1,6
-0.697368604432094,0.4,1,7
-0.6916026438618054,0.4,1,8
-0.6905318889922019,0.4,1,9
-0.6892242432083302,0.4,1,10
-0.6926733987314089,0.4,2,1
-0.6934456670804788,0.4,2,2
-0.6916026438618054,0.4,2,3
-0.6750770305000093,0.4,2,4
-0.6873812199896566,0.4,2,5
-0.6923749122108753,0.4,2,6
-0.6832213917237732,0.4,2,7
-0.695051799384884,0.4,2,8
-0.6908303755127354,0.4,2,9
-0.6884519748592601,0.4,2,10
-0.6892242432083301,0.4,3,1
-0.6900581071636653,0.4,3,2
-0.6845290375076449,0.4,3,3
-0.6804982977623147,0.4,3,4
-0.6897596206431319,0.4,3,5
-0.6963594451687558,0.4,3,6
-0.6845290375076449,0.4,3,7
-0.6724617389322659,0.4,3,8
-0.6908303755127353,0.4,3,9
-0.6727037594528059,0.4,3,10
-0.6739549392366843,0.4,4,1
-0.6979039818668957,0.4,4,2
-0.6889873522940619,0.4,4,3
-0.6745467826714794,0.4,4,4
-0.6787630769373562,0.4,4,5
-0.6845290375076449,0.4,4,6
-0.6884519748592601,0.4,4,7
-0.6829845008095051,0.4,4,8
-0.6916026438618054,0.4,4,9
-0.6847659284219132,0.4,4,10
-0.6842356805933834,0.4,5,1
-0.6997470050855692,0.4,5,2
-0.6847659284219131,0.4,5,3
-0.6863720607263184,0.4,5,4
-0.6816768550256332,0.4,5,5
-0.676384676283881,0.4,5,6
-0.6732956028876012,0.4,5,7
-0.6871443290753885,0.4,5,8
-0.6931523101662171,0.4,5,9
-0.6847710580281849,0.4,5,10
-0.6852499694629932,0.4,6,1
-0.6853013058567149,0.4,6,2
-0.6813783685050998,0.4,6,3
-0.6797260294132447,0.4,6,4
-0.6963594451687558,0.4,6,5
-0.6973737340383658,0.4,6,6
-0.6851935034629999,0.4,6,7
-0.6807916546765763,0.4,6,8
-0.6842356805933832,0.4,6,9
-0.6839423236791217,0.4,6,10
-0.6869074381611202,0.4,7,1
-0.6963594451687558,0.4,7,2
-0.6649143507495688,0.4,7,3
-0.6776923220677528,0.4,7,4
-0.685126010548712,0.4,7,5
-0.6852448398567215,0.4,7,6
-0.6770542718455078,0.4,7,7
-0.6689612470154656,0.4,7,8
-0.6821506368541698,0.4,7,9
-0.689229372814602,0.4,7,10
-0.6742534257572177,0.4,8,1
-0.6879781930307236,0.4,8,2
-0.6878601314244649,0.4,8,3
-0.6921996169028722,0.4,8,4
-0.6685952675806441,0.4,8,5
-0.6856724148978082,0.4,8,6
-0.6726472934528124,0.4,8,7
-0.6771620742392229,0.4,8,8
-0.6605799948774334,0.4,8,9
