loglikelihood,weight,sessions,trial
-0.6889147874045394,0.4,1,1
-0.6965210288726871,0.4,1,2
-0.6913587696463095,0.4,1,3
-0.6890875953901113,0.4,1,4
-0.6939398992594983,0.4,1,5
-0.6942141940023352,0.4,1,6
-0.695901118158706,0.4,1,7
-0.6895346981185202,0.4,1,8
-0.6911859616607375,0.4,1,9
-0.6922529751031274,0.4,1,10
-0.6889504480186929,0.4,2,1
-0.6901546088325012,0.4,2,2
-0.692288635717281,0.4,2,3
-0.680277193108155,0.4,2,4
-0.6878477739621494,0.4,2,5
-0.6892247427615298,0.4,2,6
-0.6871263764909034,0.4,2,7
-0.690947327532054,0.4,2,8
-0.6898446534755106,0.4,2,9
-0.6899818008469292,0.4,2,10
-0.6916687250033,0.4,3,1
-0.6941127072450703,0.4,3,2
-0.6843100269799919,0.4,3,3
-0.6900921969203505,0.4,3,4
-0.6948697653304697,0.4,3,5
-0.6909116669179006,0.4,3,6
-0.6877106265907309,0.4,3,7
-0.6787630769373564,0.4,3,8
-0.6924257830886994,0.4,3,9
-0.6775262252814465,0.4,3,10
-0.6747395968405842,0.4,4,1
-0.6934601056889879,0.4,4,2
-0.6945598099734793,0.4,4,3
-0.6793502968092358,0.4,4,4
-0.6856122603201046,0.4,4,5
-0.6865064657769224,0.4,4,6
-0.6872635238623219,0.4,4,7
-0.6869565382773836,0.4,4,8
-0.6909116669179006,0.4,4,9
-0.6910488142893191,0.4,4,10
-0.6894752559784214,0.4,5,1
-0.6995522309863368,0.4,5,2
-0.68692087766323,0.4,5,3
-0.6852369232789112,0.4,5,4
-0.6860623328205656,0.4,5,5
-0.6744623323256952,0.4,5,6
-0.671085671354506,0.4,5,7
-0.6904318733473902,0.4,5,8
-0.688396520561428,0.4,5,9
-0.6840777768543211,0.4,5,10
-0.6893351388349508,0.4,6,1
-0.6886404926617022,0.4,6,2
-0.6779762977819075,0.4,6,3
-0.6817645579809566,0.4,6,4
-0.6950098824739402,0.4,6,5
-0.6949801614038907,0.4,6,6
-0.682626072595673,0.4,6,7
-0.6858271129228427,0.4,6,8
-0.6867540092217621,0.4,6,9
-0.6901248877624518,0.4,6,10
-0.6902323140638209,0.4,7,1
-0.6919816501323426,0.4,7,2
-0.676217607938321,0.4,7,3
-0.6779733280098552,0.4,7,4
-0.6855825392500553,0.4,7,5
-0.6824859554522024,0.4,7,6
-0.6799825310703335,0.4,7,7
-0.6752970956424142,0.4,7,8
-0.6785605478817348,0.4,7,9
-0.6854874364958029,0.4,7,10
