loglikelihood,system,sessions,trial
-0.6899818008469293,XSqrA_M,1,1
-0.6885033452902839,XSqrA_M,2,1
-0.6934927965310894,XSqrA_M,3,1
-0.6754966549259835,XSqrA_M,4,1
-0.69419041247639,XSqrA_M,5,1
-0.6913290485762602,XSqrA_M,6,1
-0.6912666366641094,XSqrA_M,7,1
-0.6833861004531246,XSqrA_M,8,1
-0.6877708274169475,XSqrA_M,9,1
-0.6847507457053882,XSqrA_M,10,1
-0.6745850519462333,XSqrA_M,11,1
-0.6749339752661672,XSqrA_M,12,1
-0.6739143444125345,XSqrA_M,13,1
-0.6702907415690189,XSqrA_M,14,1
-0.6724410697138755,XSqrA_M,15,1
-0.6789488100425584,XSqrA_M,16,1
-0.6541633873541589,XSqrA_M,17,1
-0.6697869024767883,XSqrA_M,18,1
-0.6763417268674662,XSqrA_M,19,1
-0.6885156688374007,XSqrA_M,20,1
-0.6699536954060133,XSqrA_M,21,1
-0.6607679970641196,XSqrA_M,22,1
-0.6663814595848006,XSqrA_M,23,1
-0.664207292961979,XSqrA_M,24,1
-0.6644017059185487,XSqrA_M,25,1
-0.6719051003708006,XSqrA_M,26,1
-0.6664514519244048,XSqrA_M,27,1
-0.6584797218804709,XSqrA_M,28,1
-0.6618914073623138,XSqrA_M,29,1
-0.6628069147443781,XSqrA_M,30,1
-0.660352688638064,XSqrA_M,31,1
-0.6645211982215284,XSqrA_M,32,1
-0.6579955381070117,XSqrA_M,33,1
-0.664375405529729,XSqrA_M,34,1
-0.6564695732204727,XSqrA_M,35,1
-0.6602953807137265,XSqrA_M,36,1
-0.6524745141763493,XSqrA_M,37,1
-0.6563001168541568,XSqrA_M,38,1
-0.6647553218563955,XSqrA_M,39,1
-0.654009166865691,XSqrA_M,40,1
-0.655164554671843,XSqrA_M,41,1
-0.6543012569494288,XSqrA_M,42,1
-0.6544160660341112,XSqrA_M,43,1
-0.6553713470460413,XSqrA_M,44,1
-0.6654974844405942,XSqrA_M,45,1
-0.6552984203357503,XSqrA_M,46,1
-0.6543724575263975,XSqrA_M,47,1
-0.6540956121944598,XSqrA_M,48,1
-0.6514643339701557,XSqrA_M,49,1
-0.6556081221574823,XSqrA_M,50,1
-0.6529536597457085,XSqrA_M,51,1
-0.6568369234078038,XSqrA_M,52,1
-0.6536429798450174,XSqrA_M,53,1
-0.654516844459321,XSqrA_M,54,1
-0.6545882869117394,XSqrA_M,55,1
-0.6569179282644411,XSqrA_M,56,1
-0.6495935190594749,XSqrA_M,57,1
-0.6561267927776755,XSqrA_M,58,1
-0.6550492258283117,XSqrA_M,59,1
-0.6499870880294126,XSqrA_M,60,1
-0.6508048340995943,XSqrA_M,61,1
-0.6452705791390272,XSqrA_M,62,1
-0.6488001360245086,XSqrA_M,63,1
-0.6546100191917957,XSqrA_M,64,1
-0.6502024847427365,XSqrA_M,65,1
-0.6492098950619973,XSqrA_M,66,1
-0.6462899228596583,XSqrA_M,67,1
-0.645778081361286,XSqrA_M,68,1
-0.6491263203465828,XSqrA_M,69,1
-0.6496380728678247,XSqrA_M,70,1
-0.6477156087755764,XSqrA_M,71,1
-0.6434964859367106,XSqrA_M,72,1
-0.6494584337394782,XSqrA_M,73,1
-0.6440259722522154,XSqrA_M,74,1
-0.6430408867860355,XSqrA_M,75,1
-0.6499267483601312,XSqrA_M,76,1
