loglikelihood,weight,sessions,trial
-0.6883524793524156,0.4,1,1
-0.6907498299561805,0.4,1,2
-0.6859551287486507,0.4,1,3
-0.6859551287486508,0.4,1,4
-0.6907498299561805,0.4,1,5
-0.6931471805599453,0.4,1,6
-0.6907498299561805,0.4,1,7
-0.6927128805504535,0.4,1,8
-0.6883524793524156,0.4,1,9
-0.6907498299561805,0.4,1,10
-0.6907498299561805,0.4,2,1
-0.6965260564608466,0.4,2,2
-0.6931471805599453,0.4,2,3
-0.6931471805599453,0.4,2,4
-0.6825762528477494,0.4,2,5
-0.6907498299561805,0.4,2,6
-0.6965260564608466,0.4,2,7
-0.6869366540457874,0.4,2,8
-0.6907498299561805,0.4,2,9
-0.6869366540457874,0.4,2,10
-0.6883524793524156,0.4,3,1
-0.6859551287486507,0.4,3,2
-0.6835577781448859,0.4,3,3
-0.6941287058570819,0.4,3,4
-0.6907498299561805,0.4,3,5
-0.6859551287486507,0.4,3,6
-0.6893340046495521,0.4,3,7
-0.6672106239280239,0.4,3,8
-0.6931471805599453,0.4,3,9
-0.6835577781448859,0.4,3,10
-0.6763657263335915,0.4,4,1
-0.6931471805599453,0.4,4,2
-0.6859551287486507,0.4,4,3
-0.6821419528382576,0.4,4,4
-0.6883524793524156,0.4,4,5
-0.6835577781448859,0.4,4,6
-0.6835577781448859,0.4,4,7
-0.6811604275411213,0.4,4,8
-0.6859551287486508,0.4,4,9
-0.6883524793524156,0.4,4,10
-0.6835577781448859,0.4,5,1
-0.689768304659044,0.4,5,2
-0.6907498299561805,0.4,5,3
-0.6931471805599453,0.4,5,4
-0.6705894998289251,0.4,5,5
-0.6777815516402197,0.4,5,6
-0.681160427541121,0.4,5,7
-0.6825762528477495,0.4,5,8
-0.691731355253317,0.4,5,9
-0.6902120089467007,0.4,5,10
-0.6771402096307519,0.4,6,1
-0.691731355253317,0.4,6,2
-0.685520828739159,0.4,6,3
-0.6796410812345047,0.4,6,4
-0.6907498299561805,0.4,6,5
-0.691731355253317,0.4,6,6
-0.7023022829655129,0.4,6,7
-0.6859551287486507,0.4,6,8
-0.6859551287486507,0.4,6,9
