loglikelihood,weight,sessions,trial
-0.6847564534467684,0.4,1,1
-0.6895511546542981,0.4,1,2
-0.69461946850565,0.4,1,3
-0.6859551287486508,0.4,1,4
-0.6946194685056502,0.4,1,5
-0.6948366185103959,0.4,1,6
-0.6970168191094149,0.4,1,7
-0.691731355253317,0.4,1,8
-0.6907498299561805,0.4,1,9
-0.6895511546542981,0.4,1,10
-0.6927128805504535,0.4,2,1
-0.6934207932037677,0.4,2,2
-0.691731355253317,0.4,2,3
-0.6765828763383372,0.4,2,4
-0.6878617167038473,0.4,2,5
-0.6924392679066312,0.4,2,6
-0.6840485407934541,0.4,2,7
-0.6948930811494725,0.4,2,8
-0.6910234426000028,0.4,2,9
-0.6888432420009839,0.4,2,10
-0.6895511546542981,0.4,3,1
-0.6903155299466887,0.4,3,2
-0.6852472160953367,0.4,3,3
-0.681552371328784,0.4,3,4
-0.6900419173028663,0.4,3,5
-0.6960917564513549,0.4,3,6
-0.6852472160953367,0.4,3,7
-0.6741855257345725,0.4,3,8
-0.6910234426000028,0.4,3,9
-0.6744073778784009,0.4,3,10
-0.6755542926802893,0.4,4,1
-0.6975075817579831,0.4,4,2
-0.6893340046495521,0.4,4,3
-0.6760968158288515,0.4,4,4
-0.6799617522392386,0.4,4,5
-0.6852472160953366,0.4,4,6
-0.6888432420009839,0.4,4,7
-0.6838313907887085,0.4,4,8
-0.691731355253317,0.4,4,9
-0.6854643661000824,0.4,4,10
-0.6849783055905968,0.4,5,1
-0.6991970197084338,0.4,5,2
-0.6854643661000824,0.4,5,3
-0.6869366540457872,0.4,5,4
-0.6826327154868258,0.4,5,5
-0.6777815516402197,0.4,5,6
-0.6749499010269631,0.4,5,7
-0.6876445666991016,0.4,5,8
-0.6931518826990278,0.4,5,9
-0.685469068239165,0.4,5,10
-0.6859080703877392,0.4,6,1
-0.6859551287486507,0.4,6,2
-0.6823591028430035,0.4,6,3
-0.6808444586754696,0.4,6,4
-0.6960917564513549,0.4,6,5
-0.6970215212484973,0.4,6,6
-0.6858563098877454,0.4,6,7
-0.6818212818335238,0.4,6,8
-0.6849783055905968,0.4,6,9
-0.6847093950858568,0.4,6,10
-0.6874274166943556,0.4,7,1
-0.6960917564513549,0.4,7,2
-0.6672670865671001,0.4,7,3
-0.6789802269421021,0.4,7,4
-0.6857944413829814,0.4,7,5
-0.6859033682486567,0.4,7,6
-0.6783953475717109,0.4,7,7
-0.6709767414775055,0.4,7,8
-0.6830670154963178,0.4,7,9
-0.6895558567933805,0.4,7,10
-0.6758279053241116,0.4,8,1
-0.6884089419914919,0.4,8,2
-0.6883007188524216,0.4,8,3
-0.6922785805409616,0.4,8,4
-0.6706412603289191,0.4,8,5
-0.6862953120363197,0.4,8,6
-0.6743556173784068,0.4,8,7
-0.6784941664326164,0.4,8,8
-0.6632939270176427,0.4,8,9
-0.696747908604675,0.4,8,10
-0.6770127229719541,0.4,9,1
-0.6717891276206202,0.4,9,2
-0.6796420337243173,0.4,9,3
-0.6959743777973268,0.4,9,4
-0.6772308254665126,0.4,9,5
-0.6703871599680319,0.4,9,6
-0.6733270337203588,0.4,9,7
-0.6779987016449655,0.4,9,8
-0.6925152428286426,0.4,9,9
-0.6749129506708216,0.4,9,10
-0.6942369289961522,0.4,10,1
-0.6647662149633474,0.4,10,2
-0.6815053129678724,0.4,10,3
-0.6806743670316354,0.4,10,4
-0.6921797616800562,0.4,10,5
-0.6812269981849676,0.4,10,6
-0.6682587198690068,0.4,10,7
-0.6822417241889757,0.4,10,8
-0.6671635655671123,0.4,10,9
-0.6682116615080953,0.4,10,10
-0.6647144544633535,0.4,11,1
-0.667989809364267,0.4,11,2
-0.6711282733282175,0.4,11,3
-0.6837325719278029,0.4,11,4
-0.6663187619768354,0.4,11,5
-0.6788390518593675,0.4,11,6
-0.6847611555858508,0.4,11,7
-0.6682587198690068,0.4,11,8
-0.6808397565363872,0.4,11,9
-0.6819913734773583,0.4,11,10
-0.6675461050766102,0.4,12,1
-0.6845402559318349,0.4,12,2
-0.6699157403722951,0.4,12,3
-0.6587690888046653,0.4,12,4
-0.6751199926707975,0.4,12,5
-0.6744083303682133,0.4,12,6
-0.6955492333027925,0.4,12,7
