loglikelihood,system,sessions,trial
-0.69014006983258,XSqrA_M,1,1
-0.6887355370537669,XSqrA_M,2,1
-0.6934755157325322,XSqrA_M,3,1
-0.6763791812076817,XSqrA_M,4,1
-0.6941382508805678,XSqrA_M,5,1
-0.6914199551754445,XSqrA_M,6,1
-0.6913606638589012,XSqrA_M,7,1
-0.6838741544584657,XSqrA_M,8,1
-0.6880396450740973,XSqrA_M,9,1
-0.6851705674481161,XSqrA_M,10,1
-0.6755131583769189,XSqrA_M,11,1
-0.675844635530856,XSqrA_M,12,1
-0.6748759862199051,XSqrA_M,13,1
-0.6714335635185653,XSqrA_M,14,1
-0.673476375256179,XSqrA_M,15,1
-0.6796587285684277,XSqrA_M,16,1
-0.6564070346035892,XSqrA_M,17,1
-0.6709549163809461,XSqrA_M,18,1
-0.6771819995520901,XSqrA_M,19,1
-0.6887472444235279,XSqrA_M,20,1
-0.6711133696637099,XSqrA_M,21,1
-0.6623869562389109,XSqrA_M,22,1
-0.6680142032226988,XSqrA_M,23,1
-0.6656542873418773,XSqrA_M,24,1
-0.6658389796506186,XSqrA_M,25,1
-0.6729672043802579,XSqrA_M,26,1
-0.6677862383561818,XSqrA_M,27,1
-0.6602130948144447,XSqrA_M,28,1
-0.6634541960221954,XSqrA_M,29,1
-0.6643239280351565,XSqrA_M,30,1
-0.661992413234158,XSqrA_M,31,1
-0.6659524973384493,XSqrA_M,32,1
-0.6600475778187993,XSqrA_M,33,1
-0.6658139942812398,XSqrA_M,34,1
-0.6583034535874464,XSqrA_M,35,1
-0.6622324282951785,XSqrA_M,36,1
-0.6545081474955291,XSqrA_M,37,1
-0.6581424700394463,XSqrA_M,38,1
-0.666174914791573,XSqrA_M,39,1
-0.6559660675504037,XSqrA_M,40,1
-0.6570636859662481,XSqrA_M,41,1
-0.6565380107190955,XSqrA_M,42,1
-0.6566470793495438,XSqrA_M,43,1
-0.6575545963108774,XSqrA_M,44,1
-0.6668799692465618,XSqrA_M,45,1
-0.6574853159361009,XSqrA_M,46,1
-0.6566056512672158,XSqrA_M,47,1
-0.656342648201875,XSqrA_M,48,1
-0.6535484762996452,XSqrA_M,49,1
-0.6574850750776055,XSqrA_M,50,1
-0.6549633357864204,XSqrA_M,51,1
-0.6586524362654108,XSqrA_M,52,1
-0.6556181898807638,XSqrA_M,53,1
-0.6567428188534932,XSqrA_M,54,1
-0.6565162315941497,XSqrA_M,55,1
-0.6590238484683573,XSqrA_M,56,1
-0.6517712021344985,XSqrA_M,57,1
-0.65827226975593,XSqrA_M,58,1
-0.6572485811540344,XSqrA_M,59,1
-0.6521450926559392,XSqrA_M,60,1
-0.6529219514226119,XSqrA_M,61,1
-0.647958866799214,XSqrA_M,62,1
-0.6510174882512805,XSqrA_M,63,1
-0.6565368772602033,XSqrA_M,64,1
-0.6526441771227378,XSqrA_M,65,1
-0.6517012169260357,XSqrA_M,66,1
-0.6489272433338136,XSqrA_M,67,1
-0.6484409939103599,XSqrA_M,68,1
-0.6513273633572509,XSqrA_M,69,1
-0.6518135282524308,XSqrA_M,70,1
-0.6502816449539359,XSqrA_M,71,1
-0.6459790206678724,XSqrA_M,72,1
-0.6519373286696426,XSqrA_M,73,1
-0.6467764902567428,XSqrA_M,74,1
-0.6455462014747311,XSqrA_M,75,1
-0.652087769970122,XSqrA_M,76,1
-0.649143420648717,XSqrA_M,77,1
