loglikelihood,system,sessions,trial
-0.6888513080922806,XSqrA_M,1,1
-0.6884790509412876,XSqrA_M,2,1
-0.6919336160114068,XSqrA_M,3,1
-0.6687722420722244,XSqrA_M,4,1
-0.6952544794587371,XSqrA_M,5,1
-0.6933413699452976,XSqrA_M,6,1
-0.6914322908367857,XSqrA_M,7,1
-0.6778410980639624,XSqrA_M,8,1
-0.6871648761178679,XSqrA_M,9,1
-0.6885234170841396,XSqrA_M,10,1
-0.6665479663645881,XSqrA_M,11,1
-0.6748965221725528,XSqrA_M,12,1
-0.6743222280519585,XSqrA_M,13,1
-0.6700152940149559,XSqrA_M,14,1
-0.6723679663807554,XSqrA_M,15,1
-0.675406724576869,XSqrA_M,16,1
-0.6518120025298975,XSqrA_M,17,1
-0.6728463519968617,XSqrA_M,18,1
-0.678449368123536,XSqrA_M,19,1
-0.6889567651919287,XSqrA_M,20,1
-0.6727868470162619,XSqrA_M,21,1
-0.6608165535797506,XSqrA_M,22,1
-0.6684751130179741,XSqrA_M,23,1
-0.6700120331663852,XSqrA_M,24,1
-0.666323806256311,XSqrA_M,25,1
-0.6745359423389443,XSqrA_M,26,1
-0.6700316136854374,XSqrA_M,27,1
-0.6574939170691539,XSqrA_M,28,1
-0.6610868764116601,XSqrA_M,29,1
-0.6624188994214336,XSqrA_M,30,1
-0.6622670049170333,XSqrA_M,31,1
-0.6610882004558626,XSqrA_M,32,1
-0.6560802050026898,XSqrA_M,33,1
-0.666242058271535,XSqrA_M,34,1
-0.6565743270070729,XSqrA_M,35,1
-0.662804119824468,XSqrA_M,36,1
-0.6519999276861744,XSqrA_M,37,1
-0.6573376098721999,XSqrA_M,38,1
-0.6617622415680167,XSqrA_M,39,1
-0.6536216811850127,XSqrA_M,40,1
-0.6576049586012618,XSqrA_M,41,1
-0.6545886129605546,XSqrA_M,42,1
-0.6569390826227695,XSqrA_M,43,1
-0.6543826437769177,XSqrA_M,44,1
-0.6673836896524602,XSqrA_M,45,1
