loglikelihood,weight,sessions,trial
-0.6931471805599453,0.4,1,1
-0.6883524793524156,0.4,1,2
-0.6931471805599453,0.4,1,3
-0.6931471805599453,0.4,1,4
-0.6931471805599453,0.4,1,5
-0.6931471805599453,0.4,1,6
-0.6931471805599453,0.4,1,7
-0.6931471805599453,0.4,1,8
-0.6931471805599453,0.4,1,9
-0.699904932361748,0.4,1,10
-0.6883524793524156,0.4,2,1
-0.6931471805599453,0.4,2,2
-0.6903155299466887,0.4,2,3
-0.6931471805599453,0.4,2,4
-0.6931471805599453,0.4,2,5
-0.6931471805599453,0.4,2,6
-0.6883524793524156,0.4,2,7
-0.6883524793524156,0.4,2,8
-0.6883524793524156,0.4,2,9
-0.6835577781448859,0.4,2,10
-0.6931471805599453,0.4,3,1
-0.6883524793524156,0.4,3,2
-0.6863894287581426,0.4,3,3
-0.6931471805599453,0.4,3,4
-0.6883524793524156,0.4,3,5
-0.6883524793524156,0.4,3,6
-0.6883524793524156,0.4,3,7
-0.6883524793524156,0.4,3,8
-0.6883524793524156,0.4,3,9
-0.6931471805599453,0.4,3,10
-0.6883524793524156,0.4,4,1
-0.6931471805599453,0.4,4,2
-0.6931471805599453,0.4,4,3
-0.6883524793524156,0.4,4,4
-0.6931471805599453,0.4,4,5
-0.6931471805599453,0.4,4,6
-0.6931471805599453,0.4,4,7
-0.6931471805599453,0.4,4,8
-0.6883524793524156,0.4,4,9
-0.6835577781448859,0.4,4,10
-0.6863894287581426,0.4,5,1
-0.6883524793524156,0.4,5,2
-0.6883524793524156,0.4,5,3
-0.6863894287581426,0.4,5,4
-0.6931471805599453,0.4,5,5
-0.6931471805599453,0.4,5,6
-0.685313786739183,0.4,5,7
-0.6883524793524156,0.4,5,8
-0.6863894287581426,0.4,5,9
-0.6805190855316533,0.4,5,10
-0.6883524793524156,0.4,6,1
-0.6883524793524156,0.4,6,2
-0.6931471805599453,0.4,6,3
-0.6883524793524156,0.4,6,4
-0.6951102311542184,0.4,6,5
-0.6901084879467128,0.4,6,6
-0.6931471805599453,0.4,6,7
-0.6863894287581426,0.4,6,8
-0.6883524793524156,0.4,6,9
-0.6883524793524156,0.4,6,10
-0.6883524793524156,0.4,7,1
-0.6815947275506128,0.4,7,2
-0.685313786739183,0.4,7,3
-0.6883524793524156,0.4,7,4
-0.6835577781448859,0.4,7,5
-0.6846334201638454,0.4,7,6
-0.6863894287581426,0.4,7,7
-0.6863894287581426,0.4,7,8
-0.6835577781448859,0.4,7,9
-0.6883524793524156,0.4,7,10
-0.6815947275506128,0.4,8,1
-0.6931471805599453,0.4,8,2
-0.6863894287581426,0.4,8,3
-0.6883524793524156,0.4,8,4
-0.6805190855316533,0.4,8,5
-0.6903155299466887,0.4,8,6
-0.685520828739159,0.4,8,7
-0.670929683116594,0.4,8,8
-0.6901084879467128,0.4,8,9
-0.6883524793524156,0.4,8,10
-0.6745745031326745,0.4,9,1
-0.6863894287581426,0.4,9,2
-0.6931471805599453,0.4,9,3
-0.6931471805599453,0.4,9,4
-0.699904932361748,0.4,9,5
-0.6931471805599453,0.4,9,6
-0.6815947275506128,0.4,9,7
-0.6951102311542184,0.4,9,8
-0.6883524793524156,0.4,9,9
-0.6863894287581426,0.4,9,10
-0.6931471805599453,0.4,10,1
-0.6835577781448858,0.4,10,2
-0.6739683757298266,0.4,10,3
-0.6757243843241237,0.4,10,4
-0.6931471805599453,0.4,10,5
-0.685313786739183,0.4,10,6
-0.6903155299466887,0.4,10,7
-0.6903155299466887,0.4,10,8
-0.6815947275506128,0.4,10,9
-0.6863894287581426,0.4,10,10
-0.6824078969534367,0.4,11,1
-0.6883524793524156,0.4,11,2
-0.6931471805599453,0.4,11,3
-0.6883524793524156,0.4,11,4
-0.6883524793524156,0.4,11,5
-0.685313786739183,0.4,11,6
-0.6835577781448859,0.4,11,7
-0.7066626841635508,0.4,11,8
-0.6863894287581426,0.4,11,9
-0.6805190855316533,0.4,11,10
-0.6931471805599453,0.4,12,1
-0.6739683757298266,0.4,12,2
-0.6815947275506128,0.4,12,3
-0.6785560349373804,0.4,12,4
-0.6815947275506128,0.4,12,5
-0.6807261275316293,0.4,12,6
-0.6835577781448859,0.4,12,7
-0.6883524793524156,0.4,12,8
-0.6863894287581426,0.4,12,9
-0.6841639055477339,0.4,12,10
-0.6951102311542184,0.4,13,1
-0.6835577781448858,0.4,13,2
-0.6768000263430832,0.4,13,3
-0.6793692043402042,0.4,13,4
-0.685313786739183,0.4,13,5
-0.6736870945573609,0.4,13,6
-0.6883524793524156,0.4,13,7
-0.6787630769373564,0.4,13,8
-0.6787630769373562,0.4,13,9
-0.6757243843241237,0.4,13,10
-0.6787630769373562,0.4,14,1
-0.6787630769373562,0.4,14,2
-0.6776131957459071,0.4,14,3
-0.6901084879467128,0.4,14,4
-0.6815947275506128,0.4,14,5
-0.6909216573495366,0.4,14,6
-0.6804448463591637,0.4,14,7
-0.6903155299466887,0.4,14,8
-0.6750440177487862,0.4,14,9
-0.6815947275506128,0.4,14,10
-0.6787630769373564,0.4,15,1
-0.6846334201638454,0.4,15,2
-0.6739683757298266,0.4,15,3
-0.685520828739159,0.4,15,4
-0.6824078969534367,0.4,15,5
-0.6883524793524156,0.4,15,6
-0.6739683757298266,0.4,15,7
-0.6757243843241237,0.4,15,8
-0.6745745031326745,0.4,15,9
-0.6835577781448858,0.4,15,10
-0.685313786739183,0.4,16,1
-0.6883524793524156,0.4,16,2
-0.6835577781448859,0.4,16,3
-0.6872768373334561,0.4,16,4
-0.6798387189563156,0.4,16,5
-0.6757243843241237,0.4,16,6
-0.6720053251355536,0.4,16,7
-0.6813322549344772,0.4,16,8
-0.6757243843241237,0.4,16,9
-0.6883524793524156,0.4,16,10
-0.6768000263430832,0.4,17,1
-0.6745745031326745,0.4,17,2
-0.6646414459309029,0.4,17,3
-0.6843709475477097,0.4,17,4
-0.6798387189563156,0.4,17,5
-0.6883524793524156,0.4,17,6
-0.6785006043212206,0.4,17,7
-0.6739683757298266,0.4,17,8
-0.6883524793524156,0.4,17,9
-0.7044371609531422,0.4,17,10
-0.6824078969534367,0.4,18,1
-0.6903155299466887,0.4,18,2
-0.6861269561420068,0.4,18,3
-0.6798387189563159,0.4,18,4
-0.6793692043402041,0.4,18,5
-0.685520828739159,0.4,18,6
-0.6805190855316533,0.4,18,7
-0.6805190855316533,0.4,18,8
-0.6798387189563156,0.4,18,9
-0.6779499075345324,0.4,18,10
-0.6824821361259265,0.4,19,1
-0.6835577781448859,0.4,19,2
-0.6863894287581426,0.4,19,3
-0.6909216573495366,0.4,19,4
-0.685313786739183,0.4,19,5
-0.6805190855316533,0.4,19,6
-0.6841639055477339,0.4,19,7
-0.6768000263430832,0.4,19,8
-0.6742308483459621,0.4,19,9
-0.6761938989402353,0.4,19,10
-0.6805190855316533,0.4,20,1
-0.6824821361259265,0.4,20,2
-0.6838202507610216,0.4,20,3
-0.6824078969534367,0.4,20,4
-0.6928847079438096,0.4,20,5
-0.6824078969534367,0.4,20,6
-0.6739683757298266,0.4,20,7
-0.6680237933308476,0.4,20,8
-0.6951102311542184,0.4,20,9
-0.6722677977516892,0.4,20,10
-0.6728184945383774,0.4,21,1
-0.6976794091513394,0.4,21,2
-0.6843709475477099,0.4,21,3
-0.6748369757488102,0.4,21,4
-0.6787630769373562,0.4,21,5
-0.6821075885283922,0.4,21,6
-0.6835577781448858,0.4,21,7
-0.6835577781448858,0.4,21,8
-0.6787630769373562,0.4,21,9
-0.6805190855316533,0.4,21,10
-0.6883524793524156,0.4,22,1
-0.6841639055477339,0.4,22,2
-0.6680237933308476,0.4,22,3
-0.6798387189563156,0.4,22,4
