loglikelihood,system,sessions,trial
-0.6939884879574908,XSqrA_M,1,1
-0.6910923086138612,XSqrA_M,2,1
-0.6909545765861446,XSqrA_M,3,1
-0.6839002568025666,XSqrA_M,4,1
-0.6911003694237169,XSqrA_M,5,1
-0.6836657316792902,XSqrA_M,6,1
-0.6749892848631845,XSqrA_M,7,1
-0.6930261733461729,XSqrA_M,8,1
-0.6829663999399956,XSqrA_M,9,1
-0.6823714956549034,XSqrA_M,10,1
-0.679492712490683,XSqrA_M,11,1
-0.680547934847007,XSqrA_M,12,1
-0.6832783825540317,XSqrA_M,13,1
-0.6825013800983709,XSqrA_M,14,1
-0.6840825681987418,XSqrA_M,15,1
-0.6838758294587475,XSqrA_M,16,1
-0.6692580171327213,XSqrA_M,17,1
-0.6787685951275886,XSqrA_M,18,1
-0.6700944777054998,XSqrA_M,19,1
-0.6696065183053601,XSqrA_M,20,1
-0.6756419210656102,XSqrA_M,21,1
-0.6692864748814683,XSqrA_M,22,1
-0.6660828014685889,XSqrA_M,23,1
-0.6472528619122475,XSqrA_M,24,1
-0.6576773301631302,XSqrA_M,25,1
-0.6807657351563392,XSqrA_M,26,1
-0.6575788790390186,XSqrA_M,27,1
-0.6656669945945834,XSqrA_M,28,1
-0.6742712420210732,XSqrA_M,29,1
-0.6639224168054383,XSqrA_M,30,1
-0.666894924134504,XSqrA_M,31,1
-0.6561687652825657,XSqrA_M,32,1
-0.655493600798002,XSqrA_M,33,1
-0.6604565300768929,XSqrA_M,34,1
-0.6661508211088949,XSqrA_M,35,1
-0.6595182871504359,XSqrA_M,36,1
-0.6594906050909601,XSqrA_M,37,1
-0.6657625770905418,XSqrA_M,38,1
-0.6699167655988171,XSqrA_M,39,1
-0.6592829943137081,XSqrA_M,40,1
-0.6622668511087226,XSqrA_M,41,1
-0.6628204772376367,XSqrA_M,42,1
-0.6581836659036204,XSqrA_M,43,1
-0.6508475565753326,XSqrA_M,44,1
-0.6591429039311903,XSqrA_M,45,1
-0.6510783044717388,XSqrA_M,46,1
-0.6542952820320397,XSqrA_M,47,1
-0.6440394670423114,XSqrA_M,48,1
-0.6542031350894545,XSqrA_M,49,1
-0.6530192559858788,XSqrA_M,50,1
-0.6506356968466287,XSqrA_M,51,1
-0.6570389911897395,XSqrA_M,52,1
-0.6613353369713174,XSqrA_M,53,1
-0.6545376287725752,XSqrA_M,54,1
-0.6610467256879267,XSqrA_M,55,1
-0.6517097924641236,XSqrA_M,56,1
-0.6494881195707413,XSqrA_M,57,1
-0.6431794813305768,XSqrA_M,58,1
-0.659755144978396,XSqrA_M,59,1
-0.6542585830364585,XSqrA_M,60,1
-0.6470428221102916,XSqrA_M,61,1
-0.648849787501016,XSqrA_M,62,1
-0.6497530578926155,XSqrA_M,63,1
-0.6520028347466591,XSqrA_M,64,1
-0.6491915427872066,XSqrA_M,65,1
-0.6505973734425191,XSqrA_M,66,1
-0.6465333690554853,XSqrA_M,67,1
-0.6487027448821426,XSqrA_M,68,1
-0.6540321655865197,XSqrA_M,69,1
-0.65220653236831,XSqrA_M,70,1
-0.6467641163475644,XSqrA_M,71,1
-0.6496025335465314,XSqrA_M,72,1
-0.6516229402932149,XSqrA_M,73,1
-0.6479753666704775,XSqrA_M,74,1
-0.6477017137878559,XSqrA_M,75,1
-0.6479982235010608,XSqrA_M,76,1
-0.645619620543177,XSqrA_M,77,1
-0.6448316033816603,XSqrA_M,78,1
-0.6437745482632333,XSqrA_M,79,1
-0.6458952978242168,XSqrA_M,80,1
-0.6471442198162614,XSqrA_M,81,1
-0.6498311555429604,XSqrA_M,82,1
-0.644205489712945,XSqrA_M,83,1
-0.6473624342282749,XSqrA_M,84,1
-0.6442443207414174,XSqrA_M,85,1
-0.6483166611957871,XSqrA_M,86,1
-0.64800641390233,XSqrA_M,87,1
-0.6471743063446518,XSqrA_M,88,1
-0.6461221010825788,XSqrA_M,89,1
-0.6433098098160601,XSqrA_M,90,1
-0.6434840014742943,XSqrA_M,91,1
-0.6450367786894,XSqrA_M,92,1
-0.6439611878937247,XSqrA_M,93,1
-0.6450277029197243,XSqrA_M,94,1
-0.6457745881582918,XSqrA_M,95,1
-0.6424910307006527,XSqrA_M,96,1
-0.6471988997666674,XSqrA_M,97,1
-0.6441734327593479,XSqrA_M,98,1
-0.6449486107390151,XSqrA_M,99,1
-0.6436106338510942,XSqrA_M,100,1
-0.6939884879574908,BM25,1,1
-0.6921197445869032,BM25,2,1
-0.6884790509412876,BM25,3,1
-0.6904855263395919,BM25,4,1
-0.6972649852619693,BM25,5,1
-0.6886167829690042,BM25,6,1
-0.6770441568092689,BM25,7,1
-0.6940536093192149,BM25,8,1
-0.6921278053967589,BM25,9,1
-0.6833989316279455,BM25,10,1
-0.6852969491671196,BM25,11,1
-0.6856851147122175,BM25,12,1
-0.6857539081988886,BM25,13,1
-0.6883056167748075,BM25,14,1
-0.6862832329823982,BM25,15,1
-0.6901291775827039,BM25,16,1
-0.6746700578591323,BM25,17,1
-0.6800702205963659,BM25,18,1
-0.6734809206544128,BM25,19,1
-0.6721667458309932,BM25,20,1
-0.6771914374321455,BM25,21,1
-0.677639061094361,BM25,22,1
-0.675580158743349,BM25,23,1
-0.6539831078670059,BM25,24,1
-0.6694322677190406,BM25,25,1
-0.6808512534569546,BM25,26,1
-0.6708207542193637,BM25,27,1
-0.6723972405493416,BM25,28,1
-0.6839990940141814,BM25,29,1
-0.6765749058909234,BM25,30,1
-0.6766512338763596,BM25,31,1
-0.6662277222689036,BM25,32,1
-0.6660494412776563,BM25,33,1
-0.6698953302605435,BM25,34,1
-0.6768324687636069,BM25,35,1
-0.670948278840269,BM25,36,1
-0.6700389536453236,BM25,37,1
-0.6737422816504582,BM25,38,1
-0.6813321816926842,BM25,39,1
-0.6689294052746109,BM25,40,1
-0.6694797137563075,BM25,41,1
-0.6724778941504586,BM25,42,1
-0.6689026954002565,BM25,43,1
-0.6605017682570026,BM25,44,1
-0.6689168105242477,BM25,45,1
-0.6585489387536854,BM25,46,1
-0.668601975027351,BM25,47,1
-0.6579429025182593,BM25,48,1
-0.6673443999949187,BM25,49,1
-0.6645840345613652,BM25,50,1
-0.6622043420859407,BM25,51,1
-0.6652335908693757,BM25,52,1
-0.6716435176535517,BM25,53,1
-0.6655029653225845,BM25,54,1
-0.6721456680019486,BM25,55,1
-0.6666330170006568,BM25,56,1
-0.6642087103578954,BM25,57,1
-0.6580765895769832,BM25,58,1
-0.6723611676983451,BM25,59,1
-0.6652210700142739,BM25,60,1
-0.6614992909954106,BM25,61,1
-0.6632337551047084,BM25,62,1
-0.6627901618474207,BM25,63,1
-0.6645775014392795,BM25,64,1
-0.6598142676713694,BM25,65,1
-0.6634708697110901,BM25,66,1
-0.6587448253780376,BM25,67,1
-0.6645702285497229,BM25,68,1
-0.665001888200415,BM25,69,1
-0.6654559020901205,BM25,70,1
-0.6590384772543226,BM25,71,1
-0.6616076445307347,BM25,72,1
-0.6640233563995158,BM25,73,1
-0.6591976515239784,BM25,74,1
-0.6619920397599931,BM25,75,1
-0.6618256298542574,BM25,76,1
-0.6600749085955622,BM25,77,1
-0.6593165300155265,BM25,78,1
-0.6568399209580764,BM25,79,1
-0.6584618568434996,BM25,80,1
-0.6611495800012872,BM25,81,1
-0.6642864435953454,BM25,82,1
-0.6581267504340927,BM25,83,1
-0.6614847153994446,BM25,84,1
-0.6585989985189215,BM25,85,1
-0.661361605831176,BM25,86,1
-0.6595548254546423,BM25,87,1
-0.6611759848800425,BM25,88,1
-0.6595115447799367,BM25,89,1
-0.6587975323427531,BM25,90,1
-0.657482741771287,BM25,91,1
-0.6599782530786585,BM25,92,1
-0.6578329603897733,BM25,93,1
-0.6591250676919359,BM25,94,1
-0.6588473191769626,BM25,95,1
-0.6576761059828632,BM25,96,1
-0.662116954868261,BM25,97,1
-0.6576224513339396,BM25,98,1
-0.6589691143110341,BM25,99,1
-0.6578691430350216,BM25,100,1
-0.6939884879574908,LemurTF_IDF,1,1
-0.6921197445869032,LemurTF_IDF,2,1
-0.6884790509412876,LemurTF_IDF,3,1
-0.688010000694735,LemurTF_IDF,4,1
-0.6933413699452975,LemurTF_IDF,5,1
-0.6857206036253745,LemurTF_IDF,6,1
-0.676623503110496,LemurTF_IDF,7,1
-0.6915780836743579,LemurTF_IDF,8,1
-0.6882041900800869,LemurTF_IDF,9,1
