loglikelihood,weight,sessions,trial
-0.6922032970221931,0.4,1,1
-0.6906050632863499,0.4,1,2
-0.6925304721212386,0.4,1,3
-0.6949278227250034,0.4,1,4
-0.694600647625958,0.4,1,5
-0.6923480636920236,0.4,1,6
-0.6904602966165193,0.4,1,7
-0.6922032970221932,0.4,1,8
-0.6941287058570819,0.4,1,9
-0.6909322383853954,0.4,1,10
-0.691731355253317,0.4,2,1
-0.6935119974183752,0.4,2,2
-0.6803613106731995,0.4,2,3
-0.6906050632863499,0.4,2,4
-0.6853384203099442,0.4,2,5
-0.6918761219231476,0.4,2,6
-0.6931848223193297,0.4,2,7
-0.6774920183005585,0.4,2,8
-0.6895164130787671,0.4,2,9
-0.6922032970221932,0.4,2,10
-0.6909698801447797,0.4,3,1
-0.6869742958051717,0.4,3,2
-0.6877734126730933,0.4,3,3
-0.6912970552438252,0.4,3,4
-0.6854831869797747,0.4,3,5
-0.6862823038476962,0.4,3,6
-0.6896611797485978,0.4,3,7
-0.6912594134844409,0.4,3,8
-0.6911146468146102,0.4,3,9
-0.6826138946071336,0.4,3,10
-0.6794931798052858,0.4,4,1
-0.6894850408381594,0.4,4,2
-0.6858134968382085,0.4,4,3
-0.6901707632768581,0.4,4,4
-0.6774575113005624,0.4,4,5
-0.6843945367721918,0.4,4,6
-0.6821074458382617,0.4,4,7
-0.6904289243759116,0.4,4,8
-0.6946037823853463,0.4,4,9
-0.6915520815834904,0.4,4,10
-0.6838222087627162,0.4,5,1
-0.6938799490361931,0.4,5,2
-0.6874117305740517,0.4,5,3
-0.6784045295977029,0.4,5,4
-0.6894819060787711,0.4,5,5
-0.6917721317720896,0.4,5,6
-0.6844702894420305,0.4,5,7
-0.6955853076824828,0.4,5,8
-0.6904257896165232,0.4,5,9
-0.6864333400363035,0.4,5,10
-0.6796724534751124,0.4,6,1
-0.6835264059042783,0.4,6,2
-0.6877043986731013,0.4,6,3
-0.6975107165173715,0.4,6,4
-0.6890130990692832,0.4,6,5
-0.6791567662702138,0.4,6,6
-0.6767372818618678,0.4,6,7
-0.6839983476731543,0.4,6,8
-0.6885035155410228,0.4,6,9
-0.6881104612013738,0.4,6,10
-0.6826959167957489,0.4,7,1
-0.6829885848947985,0.4,7,2
-0.6790243727957981,0.4,7,3
-0.6816700110693815,0.4,7,4
-0.6846526978712455,0.4,7,5
-0.6776744267297734,0.4,7,6
-0.6760071789939381,0.4,7,7
-0.6741292853476688,0.4,7,8
-0.6822898542674766,0.4,7,9
-0.6761864526637648,0.4,7,10
-0.6863329537957039,0.4,8,1
-0.6847192121050574,0.4,8,2
-0.6776626885275668,0.4,8,3
-0.6796787229938891,0.4,8,4
-0.680411960621207,0.4,8,5
-0.6770675917203017,0.4,8,6
-0.6732167740505242,0.4,8,7
-0.674922298538952,0.4,8,8
-0.6742328063476567,0.4,8,9
-0.679137767225021,0.4,8,10
-0.6792640570227984,0.4,9,1
-0.6848136074890877,0.4,9,2
-0.6879219490955206,0.4,9,3
-0.6808246489992572,0.4,9,4
-0.6708735644851564,0.4,9,5
-0.6872989711380371,0.4,9,6
-0.6858103620788201,0.4,9,7
-0.6736449703833779,0.4,9,8
-0.6868678058879337,0.4,9,9
-0.6910962827626259,0.4,9,10
-0.6859527948246091,0.4,10,1
-0.682683543600334,0.4,10,2
-0.6746547331617335,0.4,10,3
-0.6848005993004644,0.4,10,4
-0.695837365104898,0.4,10,5
-0.681098318053114,0.4,10,6
-0.6631966755364312,0.4,10,7
-0.6692778305154932,0.4,10,8
-0.6861099346898546,0.4,10,9
-0.6728458535154561,0.4,10,10
-0.6750866992471837,0.4,11,1
-0.6652193358525316,0.4,11,2
-0.667440547545858,0.4,11,3
-0.6775426682485661,0.4,11,4
-0.676233967852384,0.4,11,5
-0.6825197778853107,0.4,11,6
-0.675460119548432,0.4,11,7
-0.6823725114493002,0.4,11,8
-0.6713955212088316,0.4,11,9
-0.6812800914891206,0.4,11,10
-0.6727454672748565,0.4,12,1
-0.6760675895511119,0.4,12,2
-0.6700183289857972,0.4,12,3
-0.6738852896035863,0.4,12,4
-0.6832596413624064,0.4,12,5
-0.6679691301193111,0.4,12,6
-0.6881264913293164,0.4,12,7
-0.6756811610612404,0.4,12,8
-0.6746109877257109,0.4,12,9
-0.6707256630559374,0.4,12,10
-0.6808221492330773,0.4,13,1
-0.658531233043929,0.4,13,2
-0.6794335700834587,0.4,13,3
-0.67740829718111,0.4,13,4
-0.6757065424452787,0.4,13,5
-0.6651989942075064,0.4,13,6
-0.6747994998315642,0.4,13,7
-0.6671798866806244,0.4,13,8
-0.6654126620572601,0.4,13,9
-0.6754662232250701,0.4,13,10
-0.6756533562817163,0.4,14,1
-0.6838573507559205,0.4,14,2
-0.6747439797439599,0.4,14,3
-0.674604361875933,0.4,14,4
-0.6602025704139871,0.4,14,5
-0.6756055212114707,0.4,14,6
-0.6674860851414368,0.4,14,7
-0.6679070206313039,0.4,14,8
-0.6761082002277461,0.4,14,9
-0.6666590506739221,0.4,14,10
-0.6814156197229246,0.4,15,1
-0.6701213278126457,0.4,15,2
-0.6661643765566315,0.4,15,3
-0.6691650710794786,0.4,15,4
-0.6631971977095709,0.4,15,5
-0.6679443837284813,0.4,15,6
-0.669121325643456,0.4,15,7
-0.679670754544279,0.4,15,8
-0.6813914718759282,0.4,15,9
-0.6753036146763945,0.4,15,10
-0.6787095708921674,0.4,16,1
-0.6725321723287985,0.4,16,2
-0.6653579988457238,0.4,16,3
-0.6775499290915522,0.4,16,4
-0.6622064339764078,0.4,16,5
-0.6697792433026304,0.4,16,6
-0.6690197822365085,0.4,16,7
-0.6771032558866454,0.4,16,8
-0.6598324871636406,0.4,16,9
-0.6790151343597715,0.4,16,10
-0.669304166774366,0.4,17,1
-0.663503508990452,0.4,17,2
-0.6635994904852467,0.4,17,3
-0.6687072946655735,0.4,17,4
-0.6664883804469137,0.4,17,5
-0.6632619197838268,0.4,17,6
-0.6733953036643522,0.4,17,7
-0.6699555845045817,0.4,17,8
-0.6635248055103116,0.4,17,9
-0.6891523970556838,0.4,17,10
-0.6774304309856909,0.4,18,1
-0.6698638017068006,0.4,18,2
-0.6789381519101696,0.4,18,3
-0.6695432524575328,0.4,18,4
-0.6639097785802819,0.4,18,5
-0.6727121174412083,0.4,18,6
-0.6694903814055526,0.4,18,7
-0.6786128415840956,0.4,18,8
-0.6625546985337551,0.4,18,9
-0.6777064339635894,0.4,18,10
-0.663829912609574,0.4,19,1
-0.6720603798293662,0.4,19,2
-0.6717901289671491,0.4,19,3
-0.6693357413064869,0.4,19,4
-0.6634645972446509,0.4,19,5
-0.6610353522271388,0.4,19,6
-0.6727552278840226,0.4,19,7
-0.6759264267917396,0.4,19,8
-0.6672118574650656,0.4,19,9
-0.6705840311454951,0.4,19,10
-0.6643143640605803,0.4,20,1
-0.6600802526603197,0.4,20,2
-0.6687803982997885,0.4,20,3
-0.6664949698473166,0.4,20,4
-0.67677358102142,0.4,20,5
-0.6639057268288049,0.4,20,6
-0.6520074944941834,0.4,20,7
-0.6595949875912382,0.4,20,8
-0.6702981017162924,0.4,20,9
-0.6692618003875502,0.4,20,10
-0.6692609435114829,0.4,21,1
-0.6644479147013436,0.4,21,2
-0.6602142653582016,0.4,21,3
-0.6579537562326496,0.4,21,4
-0.6567928444456175,0.4,21,5
-0.6706747547756958,0.4,21,6
-0.6641544093175726,0.4,21,7
-0.6581337307004826,0.4,21,8
-0.6721477578813423,0.4,21,9
-0.6581903057002615,0.4,21,10
-0.6620214893316381,0.4,22,1
-0.6650911910458598,0.4,22,2
-0.6646382915801685,0.4,22,3
-0.6676491794138769,0.4,22,4
-0.6601746528143941,0.4,22,5
-0.6679880494571369,0.4,22,6
-0.6553391703180476,0.4,22,7
-0.6638907362770969,0.4,22,8
-0.65621511355751,0.4,22,9
-0.6593312851953391,0.4,22,10
-0.6641692822791676,0.4,23,1
-0.659863300781734,0.4,23,2
-0.658586494799299,0.4,23,3
-0.656842859400417,0.4,23,4
-0.6635928213774769,0.4,23,5
-0.6557453966498852,0.4,23,6
-0.6601978025285636,0.4,23,7
-0.6663624057607186,0.4,23,8
-0.6606985803224927,0.4,23,9
-0.6606859305034436,0.4,23,10
-0.6451430966970817,0.4,24,1
-0.6704458470674504,0.4,24,2
-0.6686105416908557,0.4,24,3
-0.6707657319680862,0.4,24,4
-0.660750311066154,0.4,24,5
-0.6595668993794627,0.4,24,6
-0.6669517187729717,0.4,24,7
-0.6689700675719895,0.4,24,8
-0.6522287018491304,0.4,24,9
-0.6568786363868295,0.4,24,10
-0.6542904957938906,0.4,25,1
-0.6568441951916317,0.4,25,2
-0.6610813755464824,0.4,25,3
-0.6632343172958156,0.4,25,4
-0.6662273997000541,0.4,25,5
-0.6568645838519274,0.4,25,6
-0.6566472357210213,0.4,25,7
-0.6744109775919104,0.4,25,8
-0.6626689350177438,0.4,25,9
-0.6626732269434802,0.4,25,10
-0.6693573529379283,0.4,26,1
-0.659979514858763,0.4,26,2
-0.6603414120320465,0.4,26,3
