loglikelihood,system,sessions,trial
-0.6921477744611488,XSqrA_M,1,1
-0.6924941951542559,XSqrA_M,2,1
-0.69084180364977,XSqrA_M,3,1
-0.6798825477259182,XSqrA_M,4,1
-0.6890432648511834,XSqrA_M,5,1
-0.6812649113413467,XSqrA_M,6,1
-0.6824275572674326,XSqrA_M,7,1
-0.6912019977190663,XSqrA_M,8,1
-0.6842169865383293,XSqrA_M,9,1
-0.6840271673585128,XSqrA_M,10,1
-0.6765992260445328,XSqrA_M,11,1
-0.6771251311548097,XSqrA_M,12,1
-0.6792875604713403,XSqrA_M,13,1
-0.6797741238968436,XSqrA_M,14,1
-0.6826441313973344,XSqrA_M,15,1
-0.6811378310459344,XSqrA_M,16,1
-0.6704067901126748,XSqrA_M,17,1
-0.6784245197932046,XSqrA_M,18,1
-0.6671391103510885,XSqrA_M,19,1
-0.6697702634878797,XSqrA_M,20,1
-0.6713597580579627,XSqrA_M,21,1
-0.6635881623186685,XSqrA_M,22,1
-0.664907114703943,XSqrA_M,23,1
-0.6481385487532997,XSqrA_M,24,1
-0.6560456079874207,XSqrA_M,25,1
-0.6765287992087318,XSqrA_M,26,1
-0.6638224204644211,XSqrA_M,27,1
-0.6635452013721584,XSqrA_M,28,1
-0.6679112531660014,XSqrA_M,29,1
-0.6614354268033659,XSqrA_M,30,1
-0.6627337905264354,XSqrA_M,31,1
-0.6546955786310646,XSqrA_M,32,1
-0.6552535008288336,XSqrA_M,33,1
-0.657104561450111,XSqrA_M,34,1
-0.6646233870926602,XSqrA_M,35,1
-0.6551805928437857,XSqrA_M,36,1
-0.6575352353669123,XSqrA_M,37,1
-0.6615527486725168,XSqrA_M,38,1
-0.6655060476586905,XSqrA_M,39,1
-0.6548342580644015,XSqrA_M,40,1
-0.6582081263469849,XSqrA_M,41,1
-0.6600125034773312,XSqrA_M,42,1
-0.655922692633827,XSqrA_M,43,1
-0.6478346690425433,XSqrA_M,44,1
-0.6543275644911892,XSqrA_M,45,1
-0.6512721304553373,XSqrA_M,46,1
-0.6533804565692294,XSqrA_M,47,1
-0.64427452886569,XSqrA_M,48,1
-0.6506702430733611,XSqrA_M,49,1
-0.6521397924102217,XSqrA_M,50,1
-0.6501899623848081,XSqrA_M,51,1
-0.6533434872899282,XSqrA_M,52,1
-0.6595376705957102,XSqrA_M,53,1
-0.6523697948919467,XSqrA_M,54,1
-0.6545855106228801,XSqrA_M,55,1
-0.6491485356741524,XSqrA_M,56,1
-0.6481610475647073,XSqrA_M,57,1
-0.6413438777765388,XSqrA_M,58,1
-0.6557636819705104,XSqrA_M,59,1
-0.6501686591072209,XSqrA_M,60,1
-0.6446373322926574,XSqrA_M,61,1
-0.6475624254540451,XSqrA_M,62,1
-0.6480015219654819,XSqrA_M,63,1
-0.6503027164148245,XSqrA_M,64,1
-0.6476904518572785,XSqrA_M,65,1
-0.6494145322001064,XSqrA_M,66,1
-0.6437955276264764,XSqrA_M,67,1
-0.6467736555346433,XSqrA_M,68,1
-0.6502866298749433,XSqrA_M,69,1
-0.6491014424735948,XSqrA_M,70,1
-0.6449517432404592,XSqrA_M,71,1
-0.6450997324779985,XSqrA_M,72,1
-0.6490778627483236,XSqrA_M,73,1
-0.6449985758302961,XSqrA_M,74,1
-0.6448462882798933,XSqrA_M,75,1
-0.645181253829053,XSqrA_M,76,1
-0.6444540142536813,XSqrA_M,77,1
-0.6445454442623326,XSqrA_M,78,1
-0.640651746525738,XSqrA_M,79,1
-0.6442120285596816,XSqrA_M,80,1
-0.6450069433365675,XSqrA_M,81,1
-0.6479373816084052,XSqrA_M,82,1
