loglikelihood,weight,sessions,trial
-0.695763421278768,0.4,1,1
-0.6873935391109097,0.4,1,2
-0.6894208646514505,0.4,1,3
-0.69635233645705,0.4,1,4
-0.6931471805599453,0.4,1,5
-0.6917087701976864,0.4,1,6
-0.6879824542891917,0.4,1,7
-0.6908592750137095,0.4,1,8
-0.6902703598354275,0.4,1,9
-0.6922976853759684,0.4,1,10
-0.6888319494731686,0.4,2,1
-0.683078308024133,0.4,2,2
-0.6703931947694979,0.4,2,3
-0.6908592750137095,0.4,2,4
-0.681639897661874,0.4,2,5
-0.6908592750137095,0.4,2,6
-0.6928866005542502,0.4,2,7
-0.680790402477897,0.4,2,8
-0.6879824542891917,0.4,2,9
-0.6928866005542502,0.4,2,10
-0.6888997046400603,0.4,3,1
-0.6862834639212376,0.4,3,2
-0.6897491998240375,0.4,3,3
-0.6975301668136138,0.4,3,4
-0.6796125721213333,0.4,3,5
-0.6879824542891917,0.4,3,6
-0.683078308024133,0.4,3,7
-0.6957634212787681,0.4,3,8
-0.6905986950080144,0.4,3,9
-0.6851056335646738,0.4,3,10
-0.6824893928458511,0.4,4,1
-0.6848450535589787,0.4,4,2
-0.6871329591052147,0.4,4,3
-0.694913926094791,0.4,4,4
-0.6755579210402516,0.4,4,5
-0.6787630769373563,0.4,4,6
-0.6775852465807926,0.4,4,7
-0.687337069077816,0.4,4,8
-0.6893587520514577,0.4,4,9
-0.6943250109165091,0.4,4,10
-0.6842561383806969,0.4,5,1
-0.6866117990938244,0.4,5,2
-0.6842561383806969,0.4,5,3
-0.6712426899534749,0.4,5,4
-0.6908592750137095,0.4,5,5
-0.6897491998240375,0.4,5,6
-0.6885092568674807,0.4,5,7
-0.695502841273073,0.4,5,8
-0.6824272802458582,0.4,5,9
-0.68249503541275,0.4,5,10
-0.6732022603271239,0.4,6,1
-0.6796125721213333,0.4,6,2
-0.6879824542891916,0.4,6,3
-0.6928866005542502,0.4,6,4
-0.6978585019862008,0.4,6,5
-0.670919997347787,0.4,6,6
-0.6709821099477797,0.4,6,7
-0.6836051106024221,0.4,6,8
-0.6830218379910392,0.4,6,9
-0.6798166820939345,0.4,6,10
-0.6749746484288687,0.4,7,1
-0.6764130587911276,0.4,7,2
-0.6838713331750161,0.4,7,3
-0.6738589306722977,0.4,7,4
-0.682228812840156,0.4,7,5
-0.6701890847968967,0.4,7,6
-0.6685699792015584,0.4,7,7
-0.670659417342092,0.4,7,8
-0.6842561383806969,0.4,7,9
-0.6721599403043437,0.4,7,10
-0.6820481176070767,0.4,8,1
-0.6871329591052147,0.4,8,2
-0.6764130587911276,0.4,8,3
-0.6775908891476914,0.4,8,4
-0.6717186650655693,0.4,8,5
-0.6795561020882395,0.4,8,6
-0.6714524424929752,0.4,8,7
-0.6696913395250284,0.4,8,8
-0.6706029473089983,0.4,8,9
-0.6770019739694095,0.4,8,10
-0.6818273784496275,0.4,9,1
-0.681136509823107,0.4,9,2
-0.6947388734286106,0.4,9,3
-0.6821667002401631,0.4,9,4
-0.6774277630111112,0.4,9,5
-0.6862213513212447,0.4,9,6
-0.6778458265864875,0.4,9,7
-0.6720978277043509,0.4,9,8
-0.6749802909957677,0.4,9,9
-0.698583771970192,0.4,9,10
-0.6806718198448106,0.4,10,1
-0.6680431766232691,0.4,10,2
-0.6767357513968154,0.4,10,3
-0.6729473228883279,0.4,10,4
-0.695508483839972,0.4,10,5
-0.667800368790197,0.4,10,6
-0.6668145188005107,0.4,10,7
-0.6618304877628363,0.4,10,8
-0.6910690275532096,0.4,10,9
-0.6702124995364186,0.4,10,10
-0.6754227092223171,0.4,11,1
-0.6594691844828097,0.4,11,2
-0.6742671506175002,0.4,11,3
-0.6781854468928723,0.4,11,4
-0.6693008917524488,0.4,11,5
-0.6822344554070551,0.4,11,6
-0.6575894988817763,0.4,11,7
-0.6798223246608336,0.4,11,8
-0.6762157343732003,0.4,11,9
-0.6741872658448845,0.4,11,10
-0.676600539578881,0.4,12,1
-0.6738645732391966,0.4,12,2
-0.6649866005773231,0.4,12,3
-0.687587805453337,0.4,12,4
-0.6760680944336928,0.4,12,5
-0.6617006199959516,0.4,12,6
-0.6825571480127428,0.4,12,7
-0.6798787946939273,0.4,12,8
-0.6749746484288687,0.4,12,9
-0.66808416045929,0.4,12,10
-0.6905143106562747,0.4,13,1
-0.6626754833676893,0.4,13,2
-0.6611738174176625,0.4,13,3
-0.669261990815854,0.4,13,4
-0.6697100516093023,0.4,13,5
-0.6545661812055259,0.4,13,6
-0.6740573980779999,0.4,13,7
-0.6659593810496347,0.4,13,8
-0.6599980699605247,0.4,13,9
-0.6685078666015657,0.4,13,10
-0.6641926355147888,0.4,14,1
-0.6745732140383401,0.4,14,2
-0.6676417422327406,0.4,14,3
-0.6667467636336187,0.4,14,4
-0.6492083315801198,0.4,14,5
-0.6805708063082229,0.4,14,6
-0.6563905397612405,0.4,14,7
-0.6706029473089982,0.4,14,8
-0.671226060768627,0.4,14,9
-0.6734574962817691,0.4,14,10
-0.6682529291627695,0.4,15,1
-0.6584389940657532,0.4,15,2
-0.6448309878933504,0.4,15,3
-0.66306028857337,0.4,15,4
-0.6629815467885292,0.4,15,5
-0.663908640769572,0.4,15,6
-0.6744478458505796,0.4,15,7
-0.6814425732439467,0.4,15,8
-0.6625967415828485,0.4,15,9
-0.6669119726696253,0.4,15,10
-0.6685699792015584,0.4,16,1
-0.6711752333024321,0.4,16,2
-0.654283329448084,0.4,16,3
-0.6644986989356287,0.4,16,4
-0.6565323340577252,0.4,16,5
-0.6636881046882467,0.4,16,6
-0.6608511248119748,0.4,16,7
-0.6665260244761697,0.4,16,8
-0.6502530330181753,0.4,16,9
-0.6637279455364925,0.4,16,10
-0.6652462406713672,0.4,17,1
-0.6578345926903986,0.4,17,2
-0.6633197255912899,0.4,17,3
-0.6594593408526356,0.4,17,4
-0.6662598019035756,0.4,17,5
-0.6603864348336784,0.4,17,6
-0.667870206856515,0.4,17,7
-0.6685378638196374,0.4,17,8
-0.661372284823365,0.4,17,9
-0.6884982702495318,0.4,17,10
-0.6691422651949923,0.4,18,1
-0.6696913395250285,0.4,18,2
-0.6725636606704223,0.4,18,3
-0.6707568712112066,0.4,18,4
-0.660500517887641,0.4,18,5
-0.6534748181001279,0.4,18,6
-0.6794717177364998,0.4,18,7
-0.6730726910760885,0.4,18,8
-0.6457095403837483,0.4,18,9
-0.6738190898240517,0.4,18,10
-0.6605227896393878,0.4,19,1
-0.670399980324172,0.4,19,2
-0.663961688602442,0.4,19,3
-0.6584401370535282,0.4,19,4
-0.6643346328873974,0.4,19,5
-0.6575496580335304,0.4,19,6
-0.6732477437422688,0.4,19,7
-0.6707957721478015,0.4,19,8
-0.6636259920882538,0.4,19,9
-0.6726469020343869,0.4,19,10
-0.6615032955780243,0.4,20,1
-0.6655181058108602,0.4,20,2
-0.653739897684947,0.4,20,3
-0.6587512758404195,0.4,20,4
-0.6752818548374837,0.4,20,5
-0.6620323271090683,0.4,20,6
-0.6551939973204027,0.4,20,7
-0.650329488827466,0.4,20,8
-0.6688926718072462,0.4,20,9
-0.6698886639429557,0.4,20,10
-0.6606092568905536,0.4,21,1
-0.6597775338791995,0.4,21,2
-0.6560102341346838,0.4,21,3
-0.6513832970601682,0.4,21,4
-0.6574439418416949,0.4,21,5
-0.660599989047307,0.4,21,6
-0.6611526886536907,0.4,21,7
-0.6577080815148628,0.4,21,8
-0.6677204840175812,0.4,21,9
-0.6517469735018768,0.4,21,10
-0.6588237992714339,0.4,22,1
-0.6614643946414296,0.4,22,2
-0.6598596322553892,0.4,22,3
-0.6659427518647867,0.4,22,4
-0.6568752155157338,0.4,22,5
-0.6647369415807022,0.4,22,6
-0.655924909871293,0.4,22,7
-0.6698986753848308,0.4,22,8
-0.6572279053394935,0.4,22,9
-0.6442964245843135,0.4,22,10
-0.6698663921912088,0.4,23,1
-0.6594982417892304,0.4,23,2
-0.6509828025812907,0.4,23,3
-0.6506978679244227,0.4,23,4
-0.6602689951883669,0.4,23,5
-0.6508870674868783,0.4,23,6
-0.6610484492299019,0.4,23,7
-0.6634286676703266,0.4,23,8
