loglikelihood,system,sessions,trial
-0.6922529751031273,XSqrA_M,1,1
-0.692562930460118,XSqrA_M,2,1
-0.6910844749034727,XSqrA_M,3,1
-0.6812788248663422,XSqrA_M,4,1
-0.6894752559784214,XSqrA_M,5,1
-0.6817586184368524,XSqrA_M,6,1
-0.6835559386666445,XSqrA_M,7,1
-0.689892637636781,XSqrA_M,8,1
-0.6851570069616573,XSqrA_M,9,1
-0.6849871687481373,XSqrA_M,10,1
-0.6783411159935235,XSqrA_M,11,1
-0.6788116626711398,XSqrA_M,12,1
-0.6807464678490882,XSqrA_M,13,1
-0.6811818140719069,XSqrA_M,14,1
-0.6837497155197144,XSqrA_M,15,1
-0.6801307988438424,XSqrA_M,16,1
-0.6728005154229139,XSqrA_M,17,1
-0.6792172154727252,XSqrA_M,18,1
-0.6698768019520208,XSqrA_M,19,1
-0.6714739335153294,XSqrA_M,20,1
-0.6736531709529082,XSqrA_M,21,1
-0.6666996379230133,XSqrA_M,22,1
-0.6663656370443023,XSqrA_M,23,1
-0.6513621832989899,XSqrA_M,24,1
-0.659193978593866,XSqrA_M,25,1
-0.6767639863380607,XSqrA_M,26,1
-0.6669092373165815,XSqrA_M,27,1
-0.6659041410959997,XSqrA_M,28,1
-0.6690535504050914,XSqrA_M,29,1
-0.6647735061461637,XSqrA_M,30,1
-0.665935200003647,XSqrA_M,31,1
-0.6564719414200116,XSqrA_M,32,1
-0.6592423092215821,XSqrA_M,33,1
-0.66014146327101,XSqrA_M,34,1
-0.6653547174119656,XSqrA_M,35,1
-0.6584200176758768,XSqrA_M,36,1
-0.6587027315635164,XSqrA_M,37,1
-0.6641214202594782,XSqrA_M,38,1
-0.6673486271532747,XSqrA_M,39,1
-0.6565960230182605,XSqrA_M,40,1
-0.661128863441897,XSqrA_M,41,1
-0.6635003642228695,XSqrA_M,42,1
-0.6583269436131458,XSqrA_M,43,1
-0.6503332328408084,XSqrA_M,44,1
-0.6561426656106495,XSqrA_M,45,1
-0.6549229723809492,XSqrA_M,46,1
-0.6552952532594222,XSqrA_M,47,1
-0.6471478442615186,XSqrA_M,48,1
-0.6528703253946979,XSqrA_M,49,1
-0.6556993014984773,XSqrA_M,50,1
-0.6539547167388967,XSqrA_M,51,1
-0.6567762916540043,XSqrA_M,52,1
-0.6608043394936419,XSqrA_M,53,1
-0.655148035107253,XSqrA_M,54,1
-0.6578875756887507,XSqrA_M,55,1
-0.6515087977217218,XSqrA_M,56,1
-0.6528964299852587,XSqrA_M,57,1
-0.6460397989314979,XSqrA_M,58,1
-0.6586317736427979,XSqrA_M,59,1
-0.6536257005545915,XSqrA_M,60,1
-0.6474724578540684,XSqrA_M,61,1
-0.6512938072859604,XSqrA_M,62,1
-0.650172566941184,XSqrA_M,63,1
-0.6522315303958589,XSqrA_M,64,1
-0.6514083572256956,XSqrA_M,65,1
-0.6514368392563743,XSqrA_M,66,1
-0.6464093088483897,XSqrA_M,67,1
-0.6493839049653188,XSqrA_M,68,1
-0.6522171371759653,XSqrA_M,69,1
-0.6514666617001703,XSqrA_M,70,1
-0.6477537729126279,XSqrA_M,71,1
-0.6475762289786988,XSqrA_M,72,1
-0.6526497248650517,XSqrA_M,73,1
-0.6485527338415655,XSqrA_M,74,1
-0.6473494631172363,XSqrA_M,75,1
-0.6476491691349056,XSqrA_M,76,1
-0.6469984810937834,XSqrA_M,77,1
-0.6470802868909978,XSqrA_M,78,1
-0.6435964520740447,XSqrA_M,79,1
-0.6467819675780996,XSqrA_M,80,1
-0.6474932071153132,XSqrA_M,81,1
-0.6501151782006417,XSqrA_M,82,1
-0.6456260604215721,XSqrA_M,83,1
-0.6472366150237003,XSqrA_M,84,1
-0.6446950856173205,XSqrA_M,85,1
-0.6490188981944053,XSqrA_M,86,1
-0.6470993596770057,XSqrA_M,87,1
-0.6473070991810982,XSqrA_M,88,1
-0.645577782372673,XSqrA_M,89,1
-0.6461193882105284,XSqrA_M,90,1
-0.6437174687095016,XSqrA_M,91,1
-0.645497127420586,XSqrA_M,92,1
-0.644704586834299,XSqrA_M,93,1
-0.6455284418117586,XSqrA_M,94,1
-0.6460591151063907,XSqrA_M,95,1
-0.6437206297656745,XSqrA_M,96,1
-0.6471688296963348,XSqrA_M,97,1
-0.6449395382172574,XSqrA_M,98,1
-0.6455107219917489,XSqrA_M,99,1
-0.6445248442848598,XSqrA_M,100,1
-0.6930100331885268,BM25,1,1
-0.6930100331885268,BM25,2,1
-0.6892604033756833,BM25,3,1
-0.6855439088638496,BM25,4,1
-0.6944973980613284,BM25,5,1
-0.6882978464626103,BM25,6,1
-0.6824889252242547,BM25,7,1
-0.6921638118929793,BM25,8,1
-0.6899877403910333,BM25,9,1
-0.6845815090643813,BM25,10,1
-0.6826179219656348,BM25,11,1
-0.6843883337838248,BM25,12,1
-0.682260584019887,BM25,13,1
-0.6864446554372848,BM25,14,1
-0.6861283160772818,BM25,15,1
-0.6859426898542502,BM25,16,1
-0.6772945767282889,BM25,17,1
-0.6811032042223226,BM25,18,1
-0.6735057149567264,BM25,19,1
-0.6741501658827705,BM25,20,1
-0.6766454396346012,BM25,21,1
-0.6743682913033121,BM25,22,1
-0.6725256536385505,BM25,23,1
-0.6576247893636277,BM25,24,1
-0.6694023185427005,BM25,25,1
-0.6762397799508452,BM25,26,1
-0.6763564531451085,BM25,27,1
-0.6713103724226516,BM25,28,1
-0.6768383822893105,BM25,29,1
-0.6736165992702212,BM25,30,1
-0.6724953968969029,BM25,31,1
-0.6638096705758221,BM25,32,1
-0.6670202969434328,BM25,33,1
-0.6684406466267682,BM25,34,1
-0.6753267412002213,BM25,35,1
-0.6689434528584322,BM25,36,1
-0.669461988216308,BM25,37,1
-0.6716437139064508,BM25,38,1
-0.6755487051221618,BM25,39,1
-0.6657520758023474,BM25,40,1
-0.6689832909086534,BM25,41,1
-0.6696777373587942,BM25,42,1
-0.6684549070853701,BM25,43,1
-0.6578525221847421,BM25,44,1
-0.6657440609463885,BM25,45,1
-0.659319193785867,BM25,46,1
-0.6659327313722065,BM25,47,1
-0.658108095968753,BM25,48,1
-0.6631405825653405,BM25,49,1
-0.665246287688678,BM25,50,1
-0.6622974214639504,BM25,51,1
-0.6642129569731277,BM25,52,1
-0.6689012050594939,BM25,53,1
-0.6637291207862022,BM25,54,1
-0.6687752684916647,BM25,55,1
-0.665140248801837,BM25,56,1
-0.6638388854183482,BM25,57,1
-0.6566652171324698,BM25,58,1
-0.6683587724886176,BM25,59,1
-0.6628245972627472,BM25,60,1
-0.6612070864457609,BM25,61,1
-0.6639041260481059,BM25,62,1
-0.6625475179421805,BM25,63,1
-0.6622718284097259,BM25,64,1
-0.6591941851483205,BM25,65,1
-0.662085291118161,BM25,66,1
-0.6572489916109121,BM25,67,1
-0.6635344435555803,BM25,68,1
-0.6610748448160347,BM25,69,1
-0.6629310056134123,BM25,70,1
-0.6572628376220271,BM25,71,1
-0.6587436613782113,BM25,72,1
-0.6645555374513609,BM25,73,1
-0.656422100230217,BM25,74,1
-0.6606478408678459,BM25,75,1
-0.6606064482189273,BM25,76,1
-0.6593840872506032,BM25,77,1
-0.6585281448615722,BM25,78,1
-0.6550653363740445,BM25,79,1
-0.6583304076876745,BM25,80,1
-0.6590674939046208,BM25,81,1
-0.6635351069577498,BM25,82,1
-0.656658585614354,BM25,83,1
-0.6604111702893866,BM25,84,1
-0.6568040288317643,BM25,85,1
-0.659885510368191,BM25,86,1
-0.6568632632632612,BM25,87,1
-0.6588786731759378,BM25,88,1
-0.6572854558324206,BM25,89,1
-0.6572391349755327,BM25,90,1
-0.6552868776865745,BM25,91,1
-0.6577611825709072,BM25,92,1
-0.6561804405896234,BM25,93,1
-0.657170521454782,BM25,94,1
-0.6569462014573314,BM25,95,1
-0.6561641803108023,BM25,96,1
-0.6594156285294293,BM25,97,1
-0.656103889083087,BM25,98,1
-0.6570961670662093,BM25,99,1
-0.6562856619154633,BM25,100,1
-0.6937670912739262,LemurTF_IDF,1,1
-0.6937670912739262,LemurTF_IDF,2,1
-0.6903274168180732,LemurTF_IDF,3,1
-0.6847868507784503,LemurTF_IDF,4,1
-0.6916063130911492,LemurTF_IDF,5,1
-0.6855765997059511,LemurTF_IDF,6,1
-0.6815917499953847,LemurTF_IDF,7,1
-0.6921638118929793,LemurTF_IDF,8,1
-0.686029641978464,LemurTF_IDF,9,1
-0.683865894023635,LemurTF_IDF,10,1
-0.679759527837557,LemurTF_IDF,11,1
-0.6830113649844444,LemurTF_IDF,12,1
-0.6819506286628966,LemurTF_IDF,13,1
-0.6831064677386967,LemurTF_IDF,14,1
-0.6843042445494923,LemurTF_IDF,15,1
-0.6852813360956163,LemurTF_IDF,16,1
-0.6731993309443013,LemurTF_IDF,17,1
-0.6780720021086729,LemurTF_IDF,18,1
-0.6695358945695536,LemurTF_IDF,19,1
-0.673968605694647,LemurTF_IDF,20,1
-0.6744996907752178,LemurTF_IDF,21,1
-0.6701593766280999,LemurTF_IDF,22,1
-0.6717685955531509,LemurTF_IDF,23,1
-0.6567935973914738,LemurTF_IDF,24,1
-0.6690596723436084,LemurTF_IDF,25,1
-0.673348694980666,LemurTF_IDF,26,1
-0.6713640321322509,LemurTF_IDF,27,1
-0.667319583167981,LemurTF_IDF,28,1
-0.6700558247170472,LemurTF_IDF,29,1
-0.6704305537354585,LemurTF_IDF,30,1
-0.6697327070955904,LemurTF_IDF,31,1
-0.6614323141445366,LemurTF_IDF,32,1
-0.6637746525154373,LemurTF_IDF,33,1
-0.665338922952185,LemurTF_IDF,34,1
-0.6714100858323051,LemurTF_IDF,35,1
-0.6663920443152928,LemurTF_IDF,36,1
-0.6662018087947907,LemurTF_IDF,37,1
-0.6692405321555647,LemurTF_IDF,38,1
-0.6719537270858397,LemurTF_IDF,39,1
-0.6625375746839492,LemurTF_IDF,40,1
-0.6660255587678572,LemurTF_IDF,41,1
-0.6659185556760255,LemurTF_IDF,42,1
-0.6642678313649336,LemurTF_IDF,43,1
-0.6568408228666263,LemurTF_IDF,44,1
-0.6634966336851488,LemurTF_IDF,45,1
-0.657694038987878,LemurTF_IDF,46,1
-0.662156193147761,LemurTF_IDF,47,1
-0.6545706520323465,LemurTF_IDF,48,1
-0.6605267621100501,LemurTF_IDF,49,1
-0.661809425891272,LemurTF_IDF,50,1
-0.6573265708911037,LemurTF_IDF,51,1
-0.6611468989996092,LemurTF_IDF,52,1
-0.6636729625764004,LemurTF_IDF,53,1
-0.6599684166394354,LemurTF_IDF,54,1
-0.6664215686538392,LemurTF_IDF,55,1
-0.6610153373271874,LemurTF_IDF,56,1
-0.6593247104434969,LemurTF_IDF,57,1
-0.6529822341297725,LemurTF_IDF,58,1
-0.6641276234594937,LemurTF_IDF,59,1
-0.6600292166193333,LemurTF_IDF,60,1
-0.6572652826917389,LemurTF_IDF,61,1
-0.6594165454668574,LemurTF_IDF,62,1
-0.658642584548868,LemurTF_IDF,63,1
-0.6593099398325231,LemurTF_IDF,64,1
-0.6559700268486357,LemurTF_IDF,65,1
-0.6589625985760797,LemurTF_IDF,66,1
-0.6542433984642365,LemurTF_IDF,67,1
-0.6601041782541791,LemurTF_IDF,68,1
-0.6571434631704762,LemurTF_IDF,69,1
-0.6593909314129717,LemurTF_IDF,70,1
-0.6538311106144403,LemurTF_IDF,71,1
-0.6557241812391651,LemurTF_IDF,72,1
-0.6612147344259964,LemurTF_IDF,73,1
-0.6543472124397847,LemurTF_IDF,74,1
-0.6564872133996553,LemurTF_IDF,75,1
-0.6569883806786738,LemurTF_IDF,76,1
-0.6545356577715324,LemurTF_IDF,77,1
-0.6547930496817794,LemurTF_IDF,78,1
-0.6511441083221848,LemurTF_IDF,79,1
-0.6550209307267911,LemurTF_IDF,80,1
-0.6551243902844586,LemurTF_IDF,81,1
-0.6600234687198206,LemurTF_IDF,82,1
-0.6531110246977757,LemurTF_IDF,83,1
-0.6572218519368205,LemurTF_IDF,84,1
-0.6535222789702358,LemurTF_IDF,85,1
-0.6565357691214414,LemurTF_IDF,86,1
-0.6530704303802685,LemurTF_IDF,87,1
-0.6556291194661684,LemurTF_IDF,88,1
-0.653997030234966,LemurTF_IDF,89,1
-0.6533355072527739,LemurTF_IDF,90,1
-0.6516177657634978,LemurTF_IDF,91,1
-0.6539630739064505,LemurTF_IDF,92,1
-0.652842252891035,LemurTF_IDF,93,1
-0.6534151205242765,LemurTF_IDF,94,1
-0.6533061680505354,LemurTF_IDF,95,1
-0.6518076617759822,LemurTF_IDF,96,1
-0.6559227801646118,LemurTF_IDF,97,1
-0.6526871409551576,LemurTF_IDF,98,1
-0.6538274181970243,LemurTF_IDF,99,1
-0.6528470748327583,LemurTF_IDF,100,1
-0.6911859616607374,Baseline,1,1
-0.6878477739621494,Baseline,2,1
-0.6928728858171084,Baseline,3,1
-0.6850968061354407,Baseline,4,1
-0.6867510394497099,Baseline,5,1
-0.6852369232789112,Baseline,6,1
-0.6890549045480099,Baseline,7,1
-0.6887449491910193,Baseline,8,1
-0.6844897136589191,Baseline,9,1
-0.6847460093063104,Baseline,10,1
-0.6866769055629556,Baseline,11,1
-0.6833923775739666,Baseline,12,1
-0.687153729361414,Baseline,13,1
-0.6829843151596852,Baseline,14,1
-0.6852398930509633,Baseline,15,1
-0.6803192377253213,Baseline,16,1
-0.6810498475584746,Baseline,17,1
-0.6845550953431221,Baseline,18,1
-0.6811882604163073,Baseline,19,1
-0.6781140467258391,Baseline,20,1
-0.6792140540560816,Baseline,21,1
-0.6715693393153328,Baseline,22,1
-0.6870462685290581,Baseline,23,1
-0.6724746241929855,Baseline,24,1
-0.6725011134264873,Baseline,25,1
-0.6771006929930484,Baseline,26,1
-0.6816498856678135,Baseline,27,1
-0.6766173280779727,Baseline,28,1
-0.6706529553957219,Baseline,29,1
-0.6679484997100219,Baseline,30,1
-0.6731019223318976,Baseline,31,1
-0.67028809620285,Baseline,32,1
-0.6674686716085249,Baseline,33,1
-0.669240504095454,Baseline,34,1
-0.6722957927120797,Baseline,35,1
-0.664256962148913,Baseline,36,1
-0.6707103343133127,Baseline,37,1
-0.6711457560483738,Baseline,38,1
-0.6752951876022314,Baseline,39,1
-0.6657360141911599,Baseline,40,1
-0.6658468390485822,Baseline,41,1
-0.6722334712014276,Baseline,42,1
-0.6683794193902536,Baseline,43,1
-0.6642066186778113,Baseline,44,1
-0.6657189960319855,Baseline,45,1
-0.6675055124367638,Baseline,46,1
-0.6678387479087711,Baseline,47,1
-0.6648165951665042,Baseline,48,1
-0.6623982917388391,Baseline,49,1
-0.666478776865458,Baseline,50,1
-0.6618365790386748,Baseline,51,1
-0.6649209756156566,Baseline,52,1
-0.6641557325204925,Baseline,53,1
-0.6641558437703918,Baseline,54,1
-0.6630606934039835,Baseline,55,1
-0.6635843131285488,Baseline,56,1
-0.6601507469914921,Baseline,57,1
-0.6623339119057456,Baseline,58,1
-0.6633040065466148,Baseline,59,1
-0.6721992031479,Baseline,60,1
-0.6663329118224748,Baseline,61,1
-0.6616380826137267,Baseline,62,1
-0.6608468055813372,Baseline,63,1
-0.6646804673909283,Baseline,64,1
-0.6638543724342639,Baseline,65,1
-0.660251404064535,Baseline,66,1
-0.6633426303464237,Baseline,67,1
-0.6604733351775586,Baseline,68,1
-0.6628769922830482,Baseline,69,1
-0.6613849959797076,Baseline,70,1
-0.6611622391840613,Baseline,71,1
-0.6616238244778054,Baseline,72,1
-0.6614255753357772,Baseline,73,1
-0.6588187337834294,Baseline,74,1
-0.6596825891477544,Baseline,75,1
-0.6576636729874756,Baseline,76,1
-0.6613230992458291,Baseline,77,1
-0.6579225131664156,Baseline,78,1
-0.6602752714119788,Baseline,79,1
-0.6574806211373598,Baseline,80,1
-0.6555399048838909,Baseline,81,1
-0.6606152119860546,Baseline,82,1
-0.6606831754472929,Baseline,83,1
-0.6569539976694891,Baseline,84,1
-0.6587223655427629,Baseline,85,1
-0.6571125183923844,Baseline,86,1
-0.6610431404034486,Baseline,87,1
-0.6566139009102018,Baseline,88,1
-0.6547068832634528,Baseline,89,1
-0.6601907059772535,Baseline,90,1
-0.6569743494732365,Baseline,91,1
-0.6543526469026725,Baseline,92,1
-0.6549527009247612,Baseline,93,1
-0.6550878543599881,Baseline,94,1
-0.6565169470097721,Baseline,95,1
-0.655517655640723,Baseline,96,1
-0.6558551535186702,Baseline,97,1
-0.6547471367640951,Baseline,98,1
-0.6559711841591647,Baseline,99,1
-0.6549889187780965,Baseline,100,1
-0.6927000778315363,Tf,1,1
-0.6916330643891465,Tf,2,1
-0.6928728858171084,Tf,3,1
-0.6890519347759577,Tf,4,1
-0.6939072084173968,Tf,5,1
-0.6866109223062394,Tf,6,1
-0.6899193889347783,Tf,7,1
-0.6940146347187659,Tf,8,1
-0.6931087072873443,Tf,9,1
-0.6883608599472745,Tf,10,1
-0.6913179281741698,Tf,11,1
-0.6911562405906883,Tf,12,1
-0.6931057375152923,Tf,13,1
-0.6923604014044965,Tf,14,1
-0.6925214874154649,Tf,15,1
-0.6898651276526658,Tf,16,1
-0.6841581878619177,Tf,17,1
-0.6877975787149447,Tf,18,1
-0.6856718093423739,Tf,19,1
-0.6827514979924878,Tf,20,1
-0.6864620529602173,Tf,21,1
-0.6838458297744016,Tf,22,1
-0.6854155136949827,Tf,23,1
-0.6793490248725527,Tf,24,1
-0.6831950293763317,Tf,25,1
-0.6878093006895485,Tf,26,1
-0.686901005058588,Tf,27,1
-0.6842865830307846,Tf,28,1
-0.6827926015291234,Tf,29,1
-0.6846860001246851,Tf,30,1
-0.6858364666979075,Tf,31,1
-0.6833554318522754,Tf,32,1
-0.6819198957319416,Tf,33,1
-0.6814333287794374,Tf,34,1
-0.6875593545141832,Tf,35,1
-0.6792323516782893,Tf,36,1
-0.6843070572079398,Tf,37,1
-0.6857964639431172,Tf,38,1
-0.6877174707530994,Tf,39,1
-0.6829732357388503,Tf,40,1
-0.6849135999716295,Tf,41,1
-0.6879031379573867,Tf,42,1
-0.6860907474229453,Tf,43,1
