,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
0.4,0.9717460317460318,0.8678547306433363,0.7025705640113438,0.5243792590075147,0.3821554528649843,0.2604944249013923,0.16210787818282896,0.11707500191465864,0.09370944143529437,0.07724921672589705,0.06421965802770756,0.05441306840687645,0.04793323245335628
0.45,0.8678547306433363,0.936365929589318,0.7524236996036099,0.5706221179024022,0.42054436629669034,0.28944593307628874,0.18537475104018244,0.1364081577772228,0.1081496181410775,0.08850654823784584,0.07408761480268522,0.06400233599924002,0.057157562916076834
0.5,0.7025705640113438,0.7524236996036099,0.8478264997020623,0.637868228031716,0.47215830793598373,0.33250179513044953,0.21852675588663623,0.16341282428813464,0.13116515345297236,0.1086035086628797,0.09295216231344089,0.08158220376786242,0.07382452006590627
0.55,0.5243792590075147,0.5706221179024022,0.637868228031716,0.7205419922706977,0.5382509799611894,0.3813821702477631,0.2553328256009523,0.19254181924430255,0.15401040443135716,0.1264908929149382,0.10942397541608218,0.09618246274742825,0.08801169038310752
0.6,0.3821554528649843,0.42054436629669034,0.47215830793598373,0.5382509799611894,0.5951918767852898,0.4226105337285555,0.2825623543421037,0.2142797991309891,0.1718348853726345,0.14214375842858815,0.12281461302578674,0.10841515129185979,0.09869233264269713
0.65,0.2604944249013923,0.28944593307628874,0.33250179513044953,0.3813821702477631,0.4226105337285555,0.47556475576626894,0.31581033259318136,0.24038365313501764,0.18923469212521307,0.1574747552315713,0.13584039195239458,0.11706396939194301,0.10654819302177733
0.7,0.16210787818282896,0.18537475104018244,0.21852675588663623,0.2553328256009523,0.2825623543421037,0.31581033259318136,0.36076467397173173,0.27430783256752195,0.2177733958873052,0.17848757864942563,0.15465268669742505,0.13404178656330853,0.12143917915115356
0.75,0.11707500191465864,0.1364081577772228,0.16341282428813464,0.19254181924430255,0.2142797991309891,0.24038365313501764,0.27430783256752195,0.2921524199804831,0.23198963383398094,0.18956022471332223,0.16427714090392262,0.14081057825602955,0.12769316841602868
0.8,0.09370944143529437,0.1081496181410775,0.13116515345297236,0.15401040443135716,0.1718348853726345,0.18923469212521307,0.2177733958873052,0.23198963383398094,0.2389821815161838,0.19545020829296095,0.16887433561791376,0.14492893696523804,0.13070361773682282
0.85,0.07724921672589705,0.08850654823784584,0.1086035086628797,0.1264908929149382,0.14214375842858815,0.1574747552315713,0.17848757864942563,0.18956022471332223,0.19545020829296095,0.1989699478127005,0.17198438010726858,0.14769391392376335,0.13341483125448794
0.9,0.06421965802770756,0.07408761480268522,0.09295216231344089,0.10942397541608218,0.12281461302578674,0.13584039195239458,0.15465268669742505,0.16427714090392262,0.16887433561791376,0.17198438010726858,0.17884290846969017,0.1527980465616291,0.13722617045292393
0.95,0.05441306840687645,0.06400233599924002,0.08158220376786242,0.09618246274742825,0.10841515129185979,0.11706396939194301,0.13404178656330853,0.14081057825602955,0.14492893696523804,0.14769391392376335,0.1527980465616291,0.1597470395975787,0.14338286483300658
1.0,0.04793323245335628,0.057157562916076834,0.07382452006590627,0.08801169038310752,0.09869233264269713,0.10654819302177733,0.12143917915115356,0.12769316841602868,0.13070361773682282,0.13341483125448794,0.13722617045292393,0.14338286483300658,0.14504953149967326
