loglikelihood,weight,sessions,trial
-0.6743609858486812,0.4,1,1
-0.6695662846411515,0.4,1,2
-0.6781967468147049,0.4,1,3
-0.6757125362090417,0.4,1,4
-0.6753199260901871,0.4,1,5
-0.6724431053656692,0.4,1,6
-0.6797220171788622,0.4,1,7
-0.6761051463278964,0.4,1,8
-0.6820325077807287,0.4,1,9
-0.6778041366958504,0.4,1,10
-0.6701326147638029,0.4,2,1
-0.6687810644034423,0.4,2,2
-0.6714389950129022,0.4,2,3
-0.6621970326054363,0.4,2,4
-0.6737946557260298,0.4,2,5
-0.6664254036903146,0.4,2,6
-0.6755388162052449,0.4,2,7
-0.6712201048978443,0.4,2,8
-0.668214734280791,0.4,2,9
-0.667995844165733,0.4,2,10
-0.6657386100789436,0.4,3,1
-0.6499615476959989,0.4,3,2
-0.6621556242054412,0.4,3,3
-0.6679130273657427,0.4,3,4
-0.6573609229979113,0.4,3,5
-0.6615634955091424,0.4,3,6
-0.6641600831997093,0.4,3,7
-0.6480775521904504,0.4,3,8
-0.6508000244487853,0.4,3,9
-0.6603813404600286,0.4,3,10
-0.6530201748281294,0.4,4,1
-0.649995432673462,0.4,4,2
-0.649474272662072,0.4,4,3
-0.6485234188243819,0.4,4,4
-0.6535784185469647,0.4,4,5
-0.658505431358296,0.4,4,6
-0.6567945928752601,0.4,4,7
-0.6583612716394125,0.4,4,8
-0.6533100336280957,0.4,4,9
-0.6518380197790155,0.4,4,10
-0.6457294148998546,0.4,5,1
-0.6469411302338817,0.4,5,2
-0.6498794928878586,0.4,5,3
-0.6523435699640578,0.4,5,4
-0.6461265487218254,0.4,5,5
-0.6528953866468599,0.4,5,6
-0.6512560798300163,0.4,5,7
-0.6529714420161683,0.4,5,8
-0.6386212233710425,0.4,5,9
-0.6359248840810033,0.4,5,10
-0.6318916432545355,0.4,6,1
-0.6466152123553696,0.4,6,2
-0.6436465274246292,0.4,6,3
-0.6442062951271647,0.4,6,4
-0.6451216763772081,0.4,6,5
-0.6499059180692732,0.4,6,6
-0.639395984093287,0.4,6,7
-0.6373071843153284,0.4,6,8
-0.6403253640498799,0.4,6,9
-0.6439476077319102,0.4,6,10
-0.628083204845859,0.4,7,1
-0.6431881860678482,0.4,7,2
-0.6404042837545215,0.4,7,3
-0.6412257620813425,0.4,7,4
-0.6430308378822496,0.4,7,5
-0.6407156881931845,0.4,7,6
-0.6355174261276507,0.4,7,7
-0.6417176962024681,0.4,7,8
-0.6345945214550753,0.4,7,9
-0.64120686032246,0.4,7,10
-0.6229304051047054,0.4,8,1
-0.6260668977365088,0.4,8,2
-0.6450729435652468,0.4,8,3
-0.645852655587809,0.4,8,4
-0.6366611724961854,0.4,8,5
-0.6372689110188319,0.4,8,6
-0.6409790346756374,0.4,8,7
-0.6390786673518908,0.4,8,8
-0.6321206349807942,0.4,8,9
-0.6506570543189533,0.4,8,10
-0.6423888799874912,0.4,9,1
-0.6304911375620326,0.4,9,2
-0.628741064780084,0.4,9,3
-0.6224818731460062,0.4,9,4
-0.6274087505732548,0.4,9,5
-0.6259315864132913,0.4,9,6
-0.6221579939844942,0.4,9,7
-0.6288262546917233,0.4,9,8
-0.6295759788321705,0.4,9,9
-0.637798356444604,0.4,9,10
-0.6237742546885562,0.4,10,1
-0.620000463249193,0.4,10,2
-0.6149795475146396,0.4,10,3
-0.6315225939817621,0.4,10,4
-0.6317628708418187,0.4,10,5
-0.6315255937011783,0.4,10,6
-0.6194415694129751,0.4,10,7
-0.6312728186086571,0.4,10,8
-0.6252405654782563,0.4,10,9
-0.6286109573973861,0.4,10,10
-0.6226263292443417,0.4,11,1
-0.6322397098698963,0.4,11,2
-0.6204615479563453,0.4,11,3
-0.613787587576178,0.4,11,4
-0.6274633956879493,0.4,11,5
-0.6186346144163898,0.4,11,6
-0.6283131810841489,0.4,11,7
-0.6135824253995042,0.4,11,8
-0.6142723718999358,0.4,11,9
-0.6168338473511922,0.4,11,10
-0.6197442430544926,0.4,12,1
-0.6197919654007347,0.4,12,2
-0.6255865096269603,0.4,12,3
-0.621654735499055,0.4,12,4
-0.6219045922842057,0.4,12,5
-0.6209508097976816,0.4,12,6
-0.6143760899452931,0.4,12,7
-0.6220146854560059,0.4,12,8
-0.6209580368407617,0.4,12,9
-0.6177985545145017,0.4,12,10
-0.6190209105889972,0.4,13,1
-0.6198492758401967,0.4,13,2
-0.6175380331368665,0.4,13,3
-0.6231155733001158,0.4,13,4
-0.6143009931321132,0.4,13,5
-0.6236277314732455,0.4,13,6
-0.612465112001099,0.4,13,7
-0.6262367742745931,0.4,13,8
-0.6148661752022189,0.4,13,9
-0.6169044659205518,0.4,13,10
-0.6134216169885784,0.4,14,1
-0.6033392802194619,0.4,14,2
-0.6030090696707567,0.4,14,3
-0.6188519723774066,0.4,14,4
-0.6068189699207555,0.4,14,5
-0.6082232384247885,0.4,14,6
-0.6189276520591044,0.4,14,7
-0.6075425709832932,0.4,14,8
-0.6124074707135405,0.4,14,9
-0.6094644616514399,0.4,14,10
-0.6252867488439252,0.4,15,1
-0.6180487246013414,0.4,15,2
-0.6232570998568863,0.4,15,3
-0.6091320486016769,0.4,15,4
-0.6148065455198992,0.4,15,5
-0.6128584386525081,0.4,15,6
-0.6143077712458775,0.4,15,7
-0.6087123037018466,0.4,15,8
-0.615560610693578,0.4,15,9
-0.615229466442168,0.4,15,10
-0.6090156852228795,0.4,16,1
-0.6063737234442959,0.4,16,2
-0.6167725584043364,0.4,16,3
-0.6129127707046682,0.4,16,4
-0.6032447075667882,0.4,16,5
-0.6030315336728838,0.4,16,6
-0.6079124133080913,0.4,16,7
-0.6083879237014284,0.4,16,8
-0.6173401777963451,0.4,16,9
-0.6108252449916602,0.4,16,10
-0.6059683503934807,0.4,17,1
-0.6081896831929426,0.4,17,2
-0.6094645953154771,0.4,17,3
-0.6036376202402253,0.4,17,4
-0.5981030654705257,0.4,17,5
-0.6126620811322506,0.4,17,6
-0.6092238012030776,0.4,17,7
-0.6109592926230119,0.4,17,8
-0.6086685523102238,0.4,17,9
-0.6109204373191075,0.4,17,10
-0.6036058955010719,0.4,18,1
-0.6037225137724124,0.4,18,2
-0.6066085112525327,0.4,18,3
-0.6111972224882923,0.4,18,4
-0.6027210021414305,0.4,18,5
-0.6127610515377474,0.4,18,6
-0.6168569155287084,0.4,18,7
-0.6091439739624712,0.4,18,8
-0.6134382031566169,0.4,18,9
-0.6036844748739594,0.4,18,10
-0.6010842319506479,0.4,19,1
