loglikelihood,system,sessions,trial
-0.6705091561460904,XSqrA_M,1,1
-0.6663821957504575,XSqrA_M,2,1
-0.6574108195978065,XSqrA_M,3,1
-0.6493772702965622,XSqrA_M,4,1
-0.6418448592659476,XSqrA_M,5,1
-0.6351538860754545,XSqrA_M,6,1
-0.6175215698475381,XSqrA_M,7,1
-0.6121709932081102,XSqrA_M,8,1
-0.6365301638419854,XSqrA_M,9,1
-0.6151523732950146,XSqrA_M,10,1
-0.6107191601141555,XSqrA_M,11,1
-0.6127828044286353,XSqrA_M,12,1
-0.6040226967089514,XSqrA_M,13,1
-0.6031304460411767,XSqrA_M,14,1
-0.615808108158833,XSqrA_M,15,1
-0.5997408984056861,XSqrA_M,16,1
-0.5996102315994263,XSqrA_M,17,1
-0.594793413345247,XSqrA_M,18,1
-0.586752658226644,XSqrA_M,19,1
-0.5970236255124076,XSqrA_M,20,1
-0.5869497660355568,XSqrA_M,21,1
-0.5863771751874535,XSqrA_M,22,1
-0.5897384461797691,XSqrA_M,23,1
-0.5892614372507312,XSqrA_M,24,1
-0.5828103407152058,XSqrA_M,25,1
-0.5847154583645741,XSqrA_M,26,1
-0.5838125810804936,XSqrA_M,27,1
-0.5741310332844284,XSqrA_M,28,1
-0.5721247801096844,XSqrA_M,29,1
-0.5733390677869591,XSqrA_M,30,1
-0.5746909709815905,XSqrA_M,31,1
-0.5771418760172945,XSqrA_M,32,1
-0.579704103824446,XSqrA_M,33,1
-0.581864353488619,XSqrA_M,34,1
-0.5600986282936999,XSqrA_M,35,1
-0.5732253769022239,XSqrA_M,36,1
-0.5715957775323443,XSqrA_M,37,1
-0.5795116140236545,XSqrA_M,38,1
-0.5706898594565429,XSqrA_M,39,1
-0.5728974210077304,XSqrA_M,40,1
-0.5717276977204361,XSqrA_M,41,1
-0.5674137855615238,XSqrA_M,42,1
-0.5728316427648615,XSqrA_M,43,1
-0.5658926587681216,XSqrA_M,44,1
-0.5694128995167208,XSqrA_M,45,1
-0.5678928562492664,XSqrA_M,46,1
-0.5698034914938396,XSqrA_M,47,1
-0.5669346017316612,XSqrA_M,48,1
-0.5649596846687176,XSqrA_M,49,1
-0.5589302961873762,XSqrA_M,50,1
-0.5600816661379823,XSqrA_M,51,1
-0.5656292787523092,XSqrA_M,52,1
-0.5636117751185347,XSqrA_M,53,1
-0.5597781348038383,XSqrA_M,54,1
-0.5662882400288785,XSqrA_M,55,1
-0.5669358121809339,XSqrA_M,56,1
-0.5642096692041715,XSqrA_M,57,1
-0.561474172603137,XSqrA_M,58,1
-0.5570004469495197,XSqrA_M,59,1
-0.5611778756355822,XSqrA_M,60,1
-0.5540977848557801,XSqrA_M,61,1
-0.5581560728025662,XSqrA_M,62,1
-0.5583928958166902,XSqrA_M,63,1
-0.5542421777184868,XSqrA_M,64,1
-0.5586399047182034,XSqrA_M,65,1
-0.5592064034996099,XSqrA_M,66,1
-0.5556926024001991,XSqrA_M,67,1
-0.5581021258972028,XSqrA_M,68,1
-0.5518005349009126,XSqrA_M,69,1
-0.5521470217708921,XSqrA_M,70,1
-0.5551295393649494,XSqrA_M,71,1
-0.5551691692359827,XSqrA_M,72,1
-0.5553885995899203,XSqrA_M,73,1
-0.5524795181676806,XSqrA_M,74,1
-0.5555385663632902,XSqrA_M,75,1
-0.555623655764142,XSqrA_M,76,1
-0.5515849563233591,XSqrA_M,77,1
-0.5531435918248869,XSqrA_M,78,1
-0.5481665455443093,XSqrA_M,79,1
-0.557559610752116,XSqrA_M,80,1
-0.5529198364010319,XSqrA_M,81,1
-0.5566301564438263,XSqrA_M,82,1
-0.5516976261006309,XSqrA_M,83,1
-0.5491855859089598,XSqrA_M,84,1
-0.5556548118147573,XSqrA_M,85,1
-0.5509342387549797,XSqrA_M,86,1
-0.5514275125427206,XSqrA_M,87,1
-0.5521163773685343,XSqrA_M,88,1
-0.5548666607694922,XSqrA_M,89,1
-0.548357714013451,XSqrA_M,90,1
-0.5471207861382003,XSqrA_M,91,1
-0.5479567012161308,XSqrA_M,92,1
-0.5500265671458308,XSqrA_M,93,1
-0.549241630423844,XSqrA_M,94,1
-0.5518627661362212,XSqrA_M,95,1
-0.5486355376427494,XSqrA_M,96,1
-0.5475209793879542,XSqrA_M,97,1
-0.5544295697719277,XSqrA_M,98,1
-0.5490266426301135,XSqrA_M,99,1
-0.5503302726923852,XSqrA_M,100,1
-0.6737371100653116,BM25,1,1
-0.6692420776832523,BM25,2,1
-0.6590812638177541,BM25,3,1
-0.6563918253920961,BM25,4,1
-0.6508384506343776,BM25,5,1
-0.6513145018024478,BM25,6,1
-0.6313782655844534,BM25,7,1
-0.6279033426478401,BM25,8,1
-0.6474098021537599,BM25,9,1
-0.6302027477164481,BM25,10,1
-0.6215670722651049,BM25,11,1
-0.6209058574606658,BM25,12,1
-0.6196582972705659,BM25,13,1
-0.6196826584422107,BM25,14,1
-0.6291820497926458,BM25,15,1
-0.6133416936442493,BM25,16,1
-0.6157629900796486,BM25,17,1
-0.6106939481540908,BM25,18,1
-0.6052537321701069,BM25,19,1
-0.6108910494195848,BM25,20,1
-0.6062778888658839,BM25,21,1
-0.6006285282626505,BM25,22,1
-0.606233317522465,BM25,23,1
-0.6035918181306836,BM25,24,1
-0.5969747766586047,BM25,25,1
-0.6001146752336529,BM25,26,1
-0.6004001969218561,BM25,27,1
-0.5945055791846838,BM25,28,1
-0.5933049241753731,BM25,29,1
-0.591186306144824,BM25,30,1
-0.592172834125978,BM25,31,1
-0.5974163230869581,BM25,32,1
-0.5924451629939962,BM25,33,1
-0.5966565874022441,BM25,34,1
-0.5799840589934062,BM25,35,1
-0.5923628394734597,BM25,36,1
-0.5908848517540262,BM25,37,1
-0.5993526940058314,BM25,38,1
-0.5872169605829338,BM25,39,1
-0.592816863550556,BM25,40,1
-0.5908253444520526,BM25,41,1
-0.5843088514095813,BM25,42,1
-0.5925176053419404,BM25,43,1
-0.5849298697359333,BM25,44,1
-0.5875685976945864,BM25,45,1
-0.5857916214702166,BM25,46,1
-0.5879485481907554,BM25,47,1
-0.5876697500527475,BM25,48,1
-0.5836548584350115,BM25,49,1
-0.5801106495086195,BM25,50,1
-0.5803648748511466,BM25,51,1
-0.5847926434279904,BM25,52,1
-0.5815944895319961,BM25,53,1
-0.5795011917641208,BM25,54,1
-0.5841538807201637,BM25,55,1
-0.5877645757102496,BM25,56,1
-0.5832436794510242,BM25,57,1
-0.5815475143736563,BM25,58,1
-0.5781082687859727,BM25,59,1
-0.579428229633828,BM25,60,1
-0.5732917323879347,BM25,61,1
-0.5774795498752302,BM25,62,1
-0.5794192862479411,BM25,63,1
-0.5735398533315023,BM25,64,1
-0.5767800127167985,BM25,65,1
-0.57880415106958,BM25,66,1
-0.576706857210217,BM25,67,1
-0.5764088215526779,BM25,68,1
-0.5743605228821058,BM25,69,1
-0.5728164486894046,BM25,70,1
-0.5775742233707927,BM25,71,1
-0.5754053923466392,BM25,72,1
-0.5740897675571822,BM25,73,1
-0.5731983754879872,BM25,74,1
-0.5750575800863578,BM25,75,1
-0.5750180031162205,BM25,76,1
-0.5722019815158926,BM25,77,1
-0.5725778334730103,BM25,78,1
-0.5690496792916131,BM25,79,1
-0.5766193251639045,BM25,80,1
-0.5718889265550559,BM25,81,1
-0.5758418359220194,BM25,82,1
-0.57158452569831,BM25,83,1
-0.5700118548690437,BM25,84,1
-0.5752849114071911,BM25,85,1
-0.570209263501623,BM25,86,1
-0.5719667035446592,BM25,87,1
-0.5724703149632312,BM25,88,1
-0.57484443220615,BM25,89,1
-0.5704135194618548,BM25,90,1
-0.5694226825318519,BM25,91,1
-0.5688019731234591,BM25,92,1
-0.5696522270220996,BM25,93,1
-0.5711093034401924,BM25,94,1
-0.571925892106186,BM25,95,1
-0.5710208606610815,BM25,96,1
-0.5691798294621868,BM25,97,1
-0.5746802813527689,BM25,98,1
-0.5693495417716142,BM25,99,1
-0.5705065889340761,BM25,100,1
-0.6755351230181351,LemurTF_IDF,1,1
-0.6669131302404432,LemurTF_IDF,2,1
-0.6578141853549161,LemurTF_IDF,3,1
-0.6511218286621893,LemurTF_IDF,4,1
-0.648343114083697,LemurTF_IDF,5,1
