loglikelihood,system,sessions,trial
-0.6743609858486811,XSqrA_M,1,1
-0.6741872658448843,XSqrA_M,2,1
-0.6659160917940066,XSqrA_M,3,1
-0.656818289105424,XSqrA_M,4,1
-0.6484325156205756,XSqrA_M,5,1
-0.63251422961168,XSqrA_M,6,1
-0.6293660242488772,XSqrA_M,7,1
-0.622847588304715,XSqrA_M,8,1
-0.6447370172780869,XSqrA_M,9,1
-0.6235546025816484,XSqrA_M,10,1
-0.621909839963975,XSqrA_M,11,1
-0.6230122852982475,XSqrA_M,12,1
-0.6182960921549986,XSqrA_M,13,1
-0.6137789972696023,XSqrA_M,14,1
-0.6280742422579273,XSqrA_M,15,1
-0.6106907746260505,XSqrA_M,16,1
-0.6114851649749994,XSqrA_M,17,1
-0.6058048045163473,XSqrA_M,18,1
-0.600368583627889,XSqrA_M,19,1
-0.6101994033323564,XSqrA_M,20,1
-0.6004773618723919,XSqrA_M,21,1
-0.6006515054762563,XSqrA_M,22,1
-0.6041227994125851,XSqrA_M,23,1
-0.6028622253107851,XSqrA_M,24,1
-0.5946646093815002,XSqrA_M,25,1
-0.5984377619699218,XSqrA_M,26,1
-0.5978484511467739,XSqrA_M,27,1
-0.5869829141625793,XSqrA_M,28,1
-0.5851312210553277,XSqrA_M,29,1
-0.5865770900516399,XSqrA_M,30,1
-0.5880191201259135,XSqrA_M,31,1
-0.5906334188306644,XSqrA_M,32,1
-0.5933664618249594,XSqrA_M,33,1
-0.5956707281334105,XSqrA_M,34,1
-0.5724539545921635,XSqrA_M,35,1
-0.586455819774589,XSqrA_M,36,1
-0.5847175804467175,XSqrA_M,37,1
-0.5931611393707817,XSqrA_M,38,1
-0.5837512678325294,XSqrA_M,39,1
-0.5861060001537961,XSqrA_M,40,1
-0.5848582953140155,XSqrA_M,41,1
-0.5802567890111756,XSqrA_M,42,1
-0.5860358366947359,XSqrA_M,43,1
-0.57863425376488,XSqrA_M,44,1
-0.5823891772300525,XSqrA_M,45,1
-0.5807677977447678,XSqrA_M,46,1
-0.5828058086723125,XSqrA_M,47,1
-0.5797456595926556,XSqrA_M,48,1
-0.5776390813921825,XSqrA_M,49,1
-0.5712077336787516,XSqrA_M,50,1
-0.5724358616260647,XSqrA_M,51,1
-0.5783533150813468,XSqrA_M,52,1
-0.5762013112053206,XSqrA_M,53,1
-0.5721120948696445,XSqrA_M,54,1
-0.5790562071096873,XSqrA_M,55,1
-0.5797469507385464,XSqrA_M,56,1
-0.5768390648966666,XSqrA_M,57,1
-0.5739212018555632,XSqrA_M,58,1
-0.569149227825038,XSqrA_M,59,1
-0.573605151756838,XSqrA_M,60,1
-0.5660530549250491,XSqrA_M,61,1
-0.5703818954016209,XSqrA_M,62,1
-0.5706345066166865,XSqrA_M,63,1
-0.5662070739786029,XSqrA_M,64,1
-0.5708979827783005,XSqrA_M,65,1
-0.5715022481451342,XSqrA_M,66,1
-0.5677541936390961,XSqrA_M,67,1
-0.5703243520358999,XSqrA_M,68,1
-0.5636026549731904,XSqrA_M,69,1
-0.5639722409678353,XSqrA_M,70,1
-0.5671535930681629,XSqrA_M,71,1
-0.5671958649305985,XSqrA_M,72,1
-0.5674299239747985,XSqrA_M,73,1
-0.5643269037910763,XSqrA_M,74,1
-0.5675898885330599,XSqrA_M,75,1
-0.5676806505606351,XSqrA_M,76,1
-0.5633727044904667,XSqrA_M,77,1
-0.5650352490254297,XSqrA_M,78,1
-0.5597263996594802,XSqrA_M,79,1
-0.569745669214474,XSqrA_M,80,1
-0.5647965765733177,XSqrA_M,81,1
-0.5687542512856317,XSqrA_M,82,1
-0.5634928855862232,XSqrA_M,83,1
-0.5608133760484407,XSqrA_M,84,1
-0.5677138836812914,XSqrA_M,85,1
-0.562678605750862,XSqrA_M,86,1
-0.5632047644577856,XSqrA_M,87,1
-0.5639395536053201,XSqrA_M,88,1
-0.5668731892330087,XSqrA_M,89,1
-0.5599303126932313,XSqrA_M,90,1
-0.5586109229596306,XSqrA_M,91,1
-0.5595025657094231,XSqrA_M,92,1
-0.561710422701103,XSqrA_M,93,1
-0.5608731568643173,XSqrA_M,94,1
-0.5636690349575196,XSqrA_M,95,1
-0.5602266578978163,XSqrA_M,96,1
-0.5590377957593681,XSqrA_M,97,1
-0.5664069588356065,XSqrA_M,98,1
-0.5606438365510047,XSqrA_M,99,1
-0.5620343752840945,XSqrA_M,100,1
-0.6791556870562109,BM25,1,1
-0.6762788663316929,BM25,2,1
-0.6684417107996647,BM25,3,1
-0.6650442930450408,BM25,4,1
-0.6574179412242545,BM25,5,1
-0.648793279478967,BM25,6,1
-0.6437013950595051,BM25,7,1
-0.6403725728781409,BM25,8,1
-0.6568558004100705,BM25,9,1
-0.6400009454166987,BM25,10,1
-0.6325220060168151,BM25,11,1
-0.6330284255594406,BM25,12,1
-0.6335700212037997,BM25,13,1
-0.6304757502558659,BM25,14,1
-0.6416985403585027,BM25,15,1
-0.6261047352654633,BM25,16,1
-0.6283635723017105,BM25,17,1
-0.6233731135017605,BM25,18,1
-0.6202056346964719,BM25,19,1
-0.6246401204478195,BM25,20,1
-0.6204018950088133,BM25,21,1
-0.6155017470376071,BM25,22,1
-0.6209883648415779,BM25,23,1
-0.6182505371116236,BM25,24,1
-0.6101659511733136,BM25,25,1
-0.6146484648931473,BM25,26,1
-0.6148129440410112,BM25,27,1
-0.6077568228813458,BM25,28,1
-0.6072095391259714,BM25,29,1
-0.605100308700605,BM25,30,1
-0.606152605213836,BM25,31,1
