loglikelihood,system,sessions,trial
-0.678055164284042,XSqrA_M,1,1
-0.6686829118737285,XSqrA_M,2,1
-0.6756578136802774,XSqrA_M,3,1
-0.6604676822700736,XSqrA_M,4,1
-0.6519633261521386,XSqrA_M,5,1
-0.6430818363903935,XSqrA_M,6,1
-0.6361022324447624,XSqrA_M,7,1
-0.6355208539604336,XSqrA_M,8,1
-0.656839238917264,XSqrA_M,9,1
-0.6347040144414439,XSqrA_M,10,1
-0.6297425042078946,XSqrA_M,11,1
-0.6287302972131174,XSqrA_M,12,1
-0.6289945055787748,XSqrA_M,13,1
-0.623488186101796,XSqrA_M,14,1
-0.6428913843169267,XSqrA_M,15,1
-0.6206215549990111,XSqrA_M,16,1
-0.6194485683144761,XSqrA_M,17,1
-0.6137334718599571,XSqrA_M,18,1
-0.6096273821359881,XSqrA_M,19,1
-0.6118614512649383,XSqrA_M,20,1
-0.6087545157672264,XSqrA_M,21,1
-0.6131238739654051,XSqrA_M,22,1
-0.6138119619613823,XSqrA_M,23,1
-0.6142468566864119,XSqrA_M,24,1
-0.5987288554950886,XSqrA_M,25,1
-0.6034050712783082,XSqrA_M,26,1
-0.6052132403257894,XSqrA_M,27,1
-0.5951083077834748,XSqrA_M,28,1
-0.5916008161734215,XSqrA_M,29,1
-0.5965637412336233,XSqrA_M,30,1
-0.5934039033266069,XSqrA_M,31,1
-0.5990113920908002,XSqrA_M,32,1
-0.6021411065495763,XSqrA_M,33,1
-0.6050664369480531,XSqrA_M,34,1
-0.5769663083326003,XSqrA_M,35,1
-0.596652854893028,XSqrA_M,36,1
-0.5931214936888028,XSqrA_M,37,1
-0.6026733037083267,XSqrA_M,38,1
-0.5895319998741307,XSqrA_M,39,1
-0.5924084581189965,XSqrA_M,40,1
-0.5929973376419858,XSqrA_M,41,1
-0.5887565622645019,XSqrA_M,42,1
-0.5947299151902071,XSqrA_M,43,1
-0.5843396960849573,XSqrA_M,44,1
-0.5886508897647382,XSqrA_M,45,1
-0.5870857467815758,XSqrA_M,46,1
-0.590215826576218,XSqrA_M,47,1
-0.586377869002223,XSqrA_M,48,1
-0.5833850471898611,XSqrA_M,49,1
-0.5765401939567555,XSqrA_M,50,1
-0.5800425090200643,XSqrA_M,51,1
-0.5865975519252075,XSqrA_M,52,1
-0.5841034321954007,XSqrA_M,53,1
-0.5775741358527562,XSqrA_M,54,1
-0.5861191334348286,XSqrA_M,55,1
-0.5877887671619667,XSqrA_M,56,1
-0.5854406071859134,XSqrA_M,57,1
-0.5816957976966549,XSqrA_M,58,1
-0.5756526847397836,XSqrA_M,59,1
-0.581256375404093,XSqrA_M,60,1
-0.5719441204809229,XSqrA_M,61,1
-0.577055209629415,XSqrA_M,62,1
-0.5777544766707247,XSqrA_M,63,1
-0.5720445597665262,XSqrA_M,64,1
-0.5778061102122751,XSqrA_M,65,1
-0.5787300252558613,XSqrA_M,66,1
-0.5738877057567183,XSqrA_M,67,1
-0.5772474762707723,XSqrA_M,68,1
-0.5687398640757843,XSqrA_M,69,1
-0.5693893571443814,XSqrA_M,70,1
-0.573314286769797,XSqrA_M,71,1
-0.5732901617325935,XSqrA_M,72,1
-0.5735827355378436,XSqrA_M,73,1
-0.569683333203358,XSqrA_M,74,1
-0.5737399009580141,XSqrA_M,75,1
-0.5739153893778737,XSqrA_M,76,1
-0.5684905840775959,XSqrA_M,77,1
-0.570608637458867,XSqrA_M,78,1
-0.5639905743395323,XSqrA_M,79,1
-0.5765146612832747,XSqrA_M,80,1
-0.5703282954818292,XSqrA_M,81,1
-0.5752753888722216,XSqrA_M,82,1
-0.5686986817479611,XSqrA_M,83,1
-0.565349294825733,XSqrA_M,84,1
-0.5739749293667963,XSqrA_M,85,1
-0.5676808319537595,XSqrA_M,86,1
-0.5683385303374141,XSqrA_M,87,1
-0.5692570167718323,XSqrA_M,88,1
-0.5729240613064428,XSqrA_M,89,1
-0.5642454656317212,XSqrA_M,90,1
-0.5625962284647202,XSqrA_M,91,1
-0.563710781901961,XSqrA_M,92,1
-0.5664706031415608,XSqrA_M,93,1
-0.5654240208455786,XSqrA_M,94,1
-0.5689188684620815,XSqrA_M,95,1
-0.5646158971374525,XSqrA_M,96,1
-0.5631298194643922,XSqrA_M,97,1
-0.5723412733096902,XSqrA_M,98,1
-0.5651373704539379,XSqrA_M,99,1
-0.5668755438703003,XSqrA_M,100,1
-0.6828498654915718,BM25,1,1
-0.6729868504326899,BM25,2,1
-0.6746762883831408,BM25,3,1
-0.6671024007889533,BM25,4,1
-0.6598162322558359,BM25,5,1
-0.6538033434634888,BM25,6,1
-0.6447148117017677,BM25,7,1
-0.6484752746223544,BM25,8,1
-0.665012816025695,BM25,9,1
-0.6465448902384511,BM25,10,1
-0.6346122825216854,BM25,11,1
-0.636252478981373,BM25,12,1
-0.6400747557326615,BM25,13,1
-0.6384205323888306,BM25,14,1
-0.652735839582686,BM25,15,1
-0.6338330321984541,BM25,16,1
-0.6313377108804813,BM25,17,1
-0.6303262199752918,BM25,18,1
-0.6250880255932869,BM25,19,1
-0.6224195386998951,BM25,20,1
-0.6259563576749698,BM25,21,1
-0.6224548294051758,BM25,22,1
-0.6269141750376711,BM25,23,1
-0.6247312784735062,BM25,24,1
-0.6120949740705105,BM25,25,1
-0.6175831508484676,BM25,26,1
-0.620058230390968,BM25,27,1
-0.6122381372028256,BM25,28,1
-0.6103463721910583,BM25,29,1
-0.6092889097311186,BM25,30,1
-0.6090979081865694,BM25,31,1
-0.6166488672177164,BM25,32,1
-0.6122436435444394,BM25,33,1
-0.6177847409309308,BM25,34,1
-0.5949283042581969,BM25,35,1
-0.6130491255921903,BM25,36,1
-0.6095129745648528,BM25,37,1
-0.6192882425086382,BM25,38,1
-0.6032417296820191,BM25,39,1
-0.6094151500012782,BM25,40,1
-0.6075688846700289,BM25,41,1
-0.6017611890391804,BM25,42,1
-0.6113063546866556,BM25,43,1
-0.6000665036025071,BM25,44,1
-0.6034373352553003,BM25,45,1
-0.6021397010514521,BM25,46,1
-0.6051097617023166,BM25,47,1
-0.6035349443596363,BM25,48,1
-0.6000677495015129,BM25,49,1
-0.5955405059405027,BM25,50,1
-0.597162837988411,BM25,51,1
-0.6021064506627186,BM25,52,1
-0.5992355998752269,BM25,53,1
-0.5944962087888853,BM25,54,1
-0.602177281026926,BM25,55,1
-0.6061345315796433,BM25,56,1
-0.6014994291446273,BM25,57,1
-0.5991653240285549,BM25,58,1
-0.5945422069719986,BM25,59,1
-0.5963588658401734,BM25,60,1
-0.5881963271971918,BM25,61,1
-0.5935553301245147,BM25,62,1
-0.596525148310607,BM25,63,1
-0.5884350705906095,BM25,64,1
-0.5927705762044926,BM25,65,1
-0.5956206314369231,BM25,66,1
-0.5926669882578438,BM25,67,1
-0.59243405913883,BM25,68,1
-0.5895975033781325,BM25,69,1
-0.5876571086235057,BM25,70,1
-0.5940008081986897,BM25,71,1
-0.590972409238056,BM25,72,1
-0.5893118797514969,BM25,73,1
-0.588060853488348,BM25,74,1
-0.5905176297800186,BM25,75,1
-0.5905687727712826,BM25,76,1
-0.5867323281922218,BM25,77,1
-0.5872733368476127,BM25,78,1
-0.5825871298605185,BM25,79,1
-0.5927218674229634,BM25,80,1
-0.5864146692778318,BM25,81,1
-0.59168521510045,BM25,82,1
-0.5860088014688374,BM25,83,1
-0.5839119070298157,BM25,84,1
-0.5909426490806787,BM25,85,1
-0.5841751185399214,BM25,86,1
-0.5865183719306363,BM25,87,1
-0.5871898538220657,BM25,88,1
-0.5903553434792906,BM25,89,1
-0.5844474598202304,BM25,90,1
-0.58312634391356,BM25,91,1
-0.5822987313690362,BM25,92,1
-0.5834324032338901,BM25,93,1
-0.5853751717913472,BM25,94,1
-0.5864639566793387,BM25,95,1
-0.5852572480858661,BM25,96,1
-0.5828025398206732,BM25,97,1
-0.5901364756747826,BM25,98,1
-0.5830288228999096,BM25,99,1
-0.5845715524498588,BM25,100,1
