loglikelihood,weight,sessions,trial
-0.6693024334135074,0.4,1,1
-0.6655715177503795,0.4,1,2
-0.6709946808985179,0.4,1,3
-0.6760714233535492,0.4,1,4
-0.6726869283835283,0.4,1,5
-0.6733797697697423,0.4,1,6
-0.6804553244223667,0.4,1,7
-0.6755717203041511,0.4,1,8
-0.6828404132935911,0.4,1,9
-0.6762247057098405,0.4,1,10
-0.6619938844435428,0.4,2,1
-0.6630331465228638,0.4,2,2
-0.6724937900467126,0.4,2,3
-0.6561445886412481,0.4,2,4
-0.6699554188191968,0.4,2,5
-0.6634929935917373,0.4,2,6
-0.6674569035722057,0.4,2,7
-0.6628001522055234,0.4,2,8
-0.6677634682847883,0.4,2,9
-0.6653783794135637,0.4,2,10
-0.6580105301727379,0.4,3,1
-0.6503588796666657,0.4,3,2
-0.6564943284913546,0.4,3,3
-0.6652654497859887,0.4,3,4
-0.6458012845513688,0.4,3,5
-0.6598560600140395,0.4,3,6
-0.6593791204119773,0.4,3,7
-0.6416508745480837,0.4,3,8
-0.648060637818681,0.4,3,9
-0.6516577154158538,0.4,3,10
-0.6461458502355201,0.4,4,1
-0.6409248154953436,0.4,4,2
-0.6413409906785018,0.4,4,3
-0.6413044538549764,0.4,4,4
-0.6446225134919459,0.4,4,5
-0.6502459500390907,0.4,4,6
-0.6460380947739004,0.4,4,7
-0.6521574184652522,0.4,4,8
-0.6440165191289717,0.4,4,9
-0.6474375509225175,0.4,4,10
-0.6391765868964718,0.4,5,1
-0.6373438630315077,0.4,5,2
-0.6408225156845172,0.4,5,3
-0.6399154519255491,0.4,5,4
-0.6336738873848425,0.4,5,5
-0.6444099308647938,0.4,5,6
-0.6461111684209507,0.4,5,7
-0.6439270252944826,0.4,5,8
-0.6338570682506601,0.4,5,9
-0.6281598857107148,0.4,5,10
-0.6295513588538335,0.4,6,1
-0.6394413773040449,0.4,6,2
-0.6378853196421369,0.4,6,3
-0.6334648817497943,0.4,6,4
-0.6388999206934156,0.4,6,5
-0.6400101624977442,0.4,6,6
-0.6268256189164143,0.4,6,7
-0.6322173632659681,0.4,6,8
-0.6358134337974938,0.4,6,9
-0.6354788888998695,0.4,6,10
-0.6157614932552793,0.4,7,1
-0.6299231129207329,0.4,7,2
-0.6274889390847501,0.4,7,3
-0.6316250228226398,0.4,7,4
-0.6333573652012618,0.4,7,5
-0.6303020789346157,0.4,7,6
-0.6232507518773706,0.4,7,7
-0.6267194470593818,0.4,7,8
-0.6244808827739062,0.4,7,9
-0.6267500947994511,0.4,7,10
-0.6121536663848146,0.4,8,1
-0.6178169589124839,0.4,8,2
-0.6345759922412092,0.4,8,3
-0.6322591168271994,0.4,8,4
-0.6274871609605873,0.4,8,5
-0.622101206981724,0.4,8,6
-0.6292230595875353,0.4,8,7
-0.630547998684837,0.4,8,8
-0.6239838265357573,0.4,8,9
-0.6348928917164383,0.4,8,10
-0.6294298725877753,0.4,9,1
-0.6173140354188515,0.4,9,2
-0.6183447616034673,0.4,9,3
-0.6104178664706318,0.4,9,4
-0.6158199248390541,0.4,9,5
-0.616628405979621,0.4,9,6
-0.6143588166624282,0.4,9,7
-0.6143529275789722,0.4,9,8
-0.6181471350157104,0.4,9,9
