loglikelihood,weight,sessions,trial
-0.6767082049912722,0.4,1,1
-0.6725984610991038,0.4,1,2
-0.6828728208295246,0.4,1,3
-0.6808179488834404,0.4,1,4
-0.6828728208295246,0.4,1,5
-0.6828728208295244,0.4,1,6
-0.6869825647216928,0.4,1,7
-0.6837141282270701,0.4,1,8
-0.6808179488834404,0.4,1,9
-0.6849276927756086,0.4,1,10
-0.6622273082731234,0.4,2,1
-0.6787630769373563,0.4,2,2
-0.6828728208295246,0.4,2,3
-0.6676474098093899,0.4,2,4
-0.6717571537015583,0.4,2,5
-0.6697022817554741,0.4,2,6
-0.6828728208295246,0.4,2,7
-0.668019666960383,0.4,2,8
-0.6837141282270701,0.4,2,9
-0.6767082049912722,0.4,2,10
-0.6779217695398108,0.4,3,1
-0.669241292318777,0.4,3,2
-0.6671783595628372,0.4,3,3
-0.6762472155545752,0.4,3,4
-0.6705435891530195,0.4,3,5
-0.669985806620763,0.4,3,6
-0.670074538906467,0.4,3,7
-0.6709158463040127,0.4,3,8
-0.6610137437245849,0.4,3,9
-0.6754059081570295,0.4,3,10
-0.6633521405359579,0.4,4,1
-0.6641934479335035,0.4,4,2
-0.655601702998174,0.4,4,3
-0.6587814072070927,0.4,4,4
-0.6599949717556312,0.4,4,5
-0.6622273082731234,0.4,4,6
-0.6620579045115712,0.4,4,7
-0.6584978823418037,0.4,4,8
-0.663068615670669,0.4,4,9
-0.662607626233972,0.4,4,10
-0.6568152675467126,0.4,5,1
-0.6597921183661907,0.4,5,2
-0.6587495904188829,0.4,5,3
-0.6597921183661907,0.4,5,4
-0.6633602013458137,0.4,5,5
-0.6666366986502921,0.4,5,6
-0.665123487616753,0.4,5,7
-0.6778330372541067,0.4,5,8
-0.6547603956006284,0.4,5,9
-0.6600917648511909,0.4,5,10
-0.6485957797623759,0.4,6,1
-0.6554322992366217,0.4,6,2
-0.6587894680169484,0.4,6,3
-0.6786743446516523,0.4,6,4
-0.6570181209361533,0.4,6,5
-0.6583535772895358,0.4,6,6
-0.6453273432677531,0.4,6,7
-0.6456996004187462,0.4,6,8
-0.6531948774798827,0.4,6,9
-0.660464022002184,0.4,6,10
-0.6493165380860076,0.4,7,1
-0.6534580987663858,0.4,7,2
-0.6425687508974659,0.4,7,3
-0.6535371374025557,0.4,7,4
-0.6521223523042549,0.4,7,5
-0.6538953322247287,0.4,7,6
-0.6502134182501172,0.4,7,7
-0.6544386259769526,0.4,7,8
-0.6487668163636068,0.4,7,9
-0.6637974348041563,0.4,7,10
-0.6417592602881302,0.4,8,1
-0.6507092000456328,0.4,8,2
-0.6558126171974703,0.4,8,3
-0.6520416808284066,0.4,8,4
-0.6448582930212007,0.4,8,5
-0.6562099730577476,0.4,8,6
-0.6457581487559189,0.4,8,7
-0.6394144355065798,0.4,8,8
-0.6416165880755408,0.4,8,9
-0.6538287230777001,0.4,8,10
-0.6533693664806819,0.4,9,1
-0.6509184814052507,0.4,9,2
-0.64462362284355,0.4,9,3
-0.6430143352744129,0.4,9,4
-0.6487986331518166,0.4,9,5
-0.6450595135709627,0.4,9,6
-0.6425466277587903,0.4,9,7
-0.6402557429041256,0.4,9,8
-0.6390739951437967,0.4,9,9
-0.6483058269269099,0.4,9,10
-0.6505381634444019,0.4,10,1
-0.6465646637946459,0.4,10,2
-0.6501260286953434,0.4,10,3
-0.6478920593381728,0.4,10,4
-0.6454109903142102,0.4,10,5
-0.6354252406883255,0.4,10,6
-0.6373374404218202,0.4,10,7
-0.6445445842073803,0.4,10,8
-0.6410163788258229,0.4,10,9
-0.648968036913369,0.4,10,10
-0.6455390800198029,0.4,11,1
-0.6517768267022248,0.4,11,2
-0.6373107088728573,0.4,11,3
-0.6433310196588418,0.4,11,4
-0.6413568191886059,0.4,11,5
-0.6332276965296518,0.4,11,6
-0.644105717909359,0.4,11,7
-0.6348199461993606,0.4,11,8
-0.6436765452608719,0.4,11,9
-0.6365166233232715,0.4,11,10
-0.6317810946431414,0.4,12,1
-0.6335494661533279,0.4,12,2
-0.6436714600216249,0.4,12,3
-0.6397149045443336,0.4,12,4
-0.6389631397194172,0.4,12,5
-0.6419370149682866,0.4,12,6
-0.6388247424591496,0.4,12,7
-0.6444558519216764,0.4,12,8
-0.6357035865874036,0.4,12,9
-0.6452038186232307,0.4,12,10
-0.647025653231343,0.4,13,1
-0.6362584872760154,0.4,13,2
-0.6366875661975386,0.4,13,3
-0.6334208562695582,0.4,13,4
-0.6286896025417498,0.4,13,5
-0.6346964215548381,0.4,13,6
-0.6379300656906421,0.4,13,7
-0.640859404553412,0.4,13,8
-0.6342761322689598,0.4,13,9
-0.6393558871694073,0.4,13,10
-0.6413054101395267,0.4,14,1
-0.6295692484246462,0.4,14,2
-0.6227262072532594,0.4,14,3
-0.6489680369133689,0.4,14,4
-0.6380268587862019,0.4,14,5
-0.6418132002150155,0.4,14,6
-0.6393982201599046,0.4,14,7
-0.6368400257866261,0.4,14,8
-0.6337833260440532,0.4,14,9
-0.629632882001066,0.4,14,10
-0.6356850095752603,0.4,15,1
-0.6420759446725591,0.4,15,2
-0.6415566970074379,0.4,15,3
-0.6292363486935421,0.4,15,4
-0.6361361941275859,0.4,15,5
-0.6270689884833996,0.4,15,6
-0.6197354990667624,0.4,15,7
-0.6312505204888073,0.4,15,8
-0.6325314230101637,0.4,15,9
-0.6355970061153456,0.4,15,10
-0.6317798631470483,0.4,16,1
-0.6326601266208971,0.4,16,2
-0.6294405448139129,0.4,16,3
-0.6347549698920106,0.4,16,4
-0.6192420789367149,0.4,16,5
-0.638391213397205,0.4,16,6
-0.6370501296989973,0.4,16,7
-0.6357405823418244,0.4,16,8
-0.6362903040642252,0.4,16,9
-0.6349545576020942,0.4,16,10
-0.6264281728098268,0.4,17,1
-0.6279502672059748,0.4,17,2
-0.6390307406315372,0.4,17,3
-0.6265192667609989,0.4,17,4
-0.618448402330469,0.4,17,5
-0.6347549698920106,0.4,17,6
-0.6264369624454719,0.4,17,7
-0.631959129770473,0.4,17,8
-0.6237687352005672,0.4,17,9
-0.6224184062314395,0.4,17,10
-0.6238855454519758,0.4,18,1
-0.6286790863394623,0.4,18,2
-0.6190523540885039,0.4,18,3
-0.6252908295967151,0.4,18,4
-0.6226838742627621,0.4,18,5
-0.639307855034522,0.4,18,6
-0.6301710547645801,0.4,18,7
-0.6230328347564875,0.4,18,8
-0.6321619831599137,0.4,18,9
-0.6279450882397638,0.4,18,10
-0.6291824087666565,0.4,19,1
-0.6264742101967223,0.4,19,2
-0.6251053042154515,0.4,19,3
-0.625264191774716,0.4,19,4
-0.6207577059274112,0.4,19,5
-0.6297639472772673,0.4,19,6
-0.6328444029981946,0.4,19,7
-0.6333419868457267,0.4,19,8
-0.6333971002912041,0.4,19,9
-0.6352556442308004,0.4,19,10
-0.630536901453269,0.4,20,1
-0.6162620438990157,0.4,20,2
-0.6340969236230364,0.4,20,3
-0.6150522407459554,0.4,20,4
-0.6236155467856902,0.4,20,5
-0.6209941201795773,0.4,20,6
-0.6324247276174572,0.4,20,7
-0.6160165893377302,0.4,20,8
-0.6262083752479215,0.4,20,9
-0.6248447127757634,0.4,20,10
-0.6091219275900628,0.4,21,1
-0.6118746654256855,0.4,21,2
-0.6272366481704365,0.4,21,3
-0.6229470200638909,0.4,21,4
-0.6183495551860628,0.4,21,5
-0.6236660922905085,0.4,21,6
-0.6307407700914359,0.4,21,7
-0.6282327768225376,0.4,21,8
-0.6310087110230633,0.4,21,9
-0.6244732781775236,0.4,21,10
-0.6298728690420614,0.4,22,1
-0.6176161342636217,0.4,22,2
-0.6288969235794851,0.4,22,3
-0.6280017342325552,0.4,22,4
-0.6227499632316136,0.4,22,5
-0.6250077872032985,0.4,22,6
-0.6209640521860486,0.4,22,7
