loglikelihood,system,sessions,trial
-0.6685378563981268,XSqrA_M,1,1
-0.6618148485970835,XSqrA_M,2,1
-0.6521956847057142,XSqrA_M,3,1
-0.65067354222204,XSqrA_M,4,1
-0.633485810358385,XSqrA_M,5,1
-0.6236050913799062,XSqrA_M,6,1
-0.6127041598639055,XSqrA_M,7,1
-0.607290197082121,XSqrA_M,8,1
-0.6271957085160741,XSqrA_M,9,1
-0.6074506049430013,XSqrA_M,10,1
-0.6033958224138658,XSqrA_M,11,1
-0.6009240499918282,XSqrA_M,12,1
-0.5920469078654176,XSqrA_M,13,1
-0.5951674672957867,XSqrA_M,14,1
-0.6025823989748155,XSqrA_M,15,1
-0.5910532762319523,XSqrA_M,16,1
-0.5878284959455944,XSqrA_M,17,1
-0.5863119470021075,XSqrA_M,18,1
-0.5790479493999442,XSqrA_M,19,1
-0.5864223115797805,XSqrA_M,20,1
-0.5800541631471043,XSqrA_M,21,1
-0.5789922504371616,XSqrA_M,22,1
-0.5842294542015872,XSqrA_M,23,1
-0.5819423737435675,XSqrA_M,24,1
-0.5756826119181044,XSqrA_M,25,1
-0.5738318690996026,XSqrA_M,26,1
-0.5755822569949397,XSqrA_M,27,1
-0.5650117640878524,XSqrA_M,28,1
-0.5659530520382724,XSqrA_M,29,1
-0.568080356972685,XSqrA_M,30,1
-0.5691835716336215,XSqrA_M,31,1
-0.5687350124545181,XSqrA_M,32,1
-0.5701372961164446,XSqrA_M,33,1
-0.5746204404179285,XSqrA_M,34,1
-0.5595698889852814,XSqrA_M,35,1
-0.5656445864058596,XSqrA_M,36,1
-0.5653002872387861,XSqrA_M,37,1
-0.5678141470019257,XSqrA_M,38,1
-0.5614354668246118,XSqrA_M,39,1
-0.5644110467777428,XSqrA_M,40,1
-0.5651309987107342,XSqrA_M,41,1
-0.5596482650699064,XSqrA_M,42,1
-0.5628729244628017,XSqrA_M,43,1
-0.5592784546411719,XSqrA_M,44,1
-0.5597358586252164,XSqrA_M,45,1
-0.5582945701707213,XSqrA_M,46,1
-0.5623816746427787,XSqrA_M,47,1
-0.5594454182187472,XSqrA_M,48,1
-0.5580900391000254,XSqrA_M,49,1
-0.5534541574035949,XSqrA_M,50,1
-0.5540516991129895,XSqrA_M,51,1
-0.55772813676371,XSqrA_M,52,1
-0.5565361062492666,XSqrA_M,53,1
-0.5539885214305404,XSqrA_M,54,1
-0.5596726229164378,XSqrA_M,55,1
-0.5577667231029184,XSqrA_M,56,1
-0.5567429013819292,XSqrA_M,57,1
-0.5548358302113576,XSqrA_M,58,1
-0.553125327524011,XSqrA_M,59,1
-0.5541993744641649,XSqrA_M,60,1
-0.5497590466375994,XSqrA_M,61,1
-0.551532073907969,XSqrA_M,62,1
-0.5521049672794378,XSqrA_M,63,1
-0.548313741834028,XSqrA_M,64,1
-0.5515456942611867,XSqrA_M,65,1
-0.5523478560443957,XSqrA_M,66,1
-0.5493476556634512,XSqrA_M,67,1
-0.5521049749079322,XSqrA_M,68,1
-0.5472190465001152,XSqrA_M,69,1
-0.5478982753262693,XSqrA_M,70,1
-0.5487253817260828,XSqrA_M,71,1
-0.5481641504114111,XSqrA_M,72,1
-0.5490479705581481,XSqrA_M,73,1
-0.5464831914203239,XSqrA_M,74,1
-0.5487392158476684,XSqrA_M,75,1
-0.5489078086452495,XSqrA_M,76,1
-0.5462903330533974,XSqrA_M,77,1
-0.5476707581083091,XSqrA_M,78,1
-0.5440895973272338,XSqrA_M,79,1
-0.5495175047980396,XSqrA_M,80,1
-0.5472358462428913,XSqrA_M,81,1
-0.5488240115295185,XSqrA_M,82,1
-0.5459120111321824,XSqrA_M,83,1
-0.5440298429344359,XSqrA_M,84,1
-0.5488664587211706,XSqrA_M,85,1
-0.5452355173164101,XSqrA_M,86,1
-0.5456205964752309,XSqrA_M,87,1
-0.545970454174263,XSqrA_M,88,1
-0.5478043184917936,XSqrA_M,89,1
-0.5441846564427093,XSqrA_M,90,1
-0.5427572185024949,XSqrA_M,91,1
-0.5431507084135313,XSqrA_M,92,1
-0.5451419908595377,XSqrA_M,93,1
-0.5447330089290124,XSqrA_M,94,1
-0.5458137262988443,XSqrA_M,95,1
-0.5437237677150465,XSqrA_M,96,1
-0.5429185681401711,XSqrA_M,97,1
-0.5474121848744076,XSqrA_M,98,1
-0.5439452346804479,XSqrA_M,99,1
-0.5447990664443675,XSqrA_M,100,1
-0.6706037469064283,BM25,1,1
-0.6661821956849991,BM25,2,1
-0.6531582799774429,BM25,3,1
-0.6563135857729888,BM25,4,1
-0.6428252277726364,BM25,5,1
-0.6392823418583456,BM25,6,1
-0.6241658095403918,BM25,7,1
-0.624079651497832,BM25,8,1
-0.6352845602854198,BM25,9,1
-0.6206529145134071,BM25,10,1
-0.6137591743459585,BM25,11,1
-0.610713863854217,BM25,12,1
-0.6065322727100945,BM25,13,1
-0.609355798213134,BM25,14,1
-0.6131179949651426,BM25,15,1
-0.6024628401819307,BM25,16,1
-0.60119863749954,BM25,17,1
-0.6007929859047434,BM25,18,1
-0.5959514900546061,BM25,19,1
-0.6001643433008096,BM25,20,1
-0.5959031057297591,BM25,21,1
-0.5894231072344788,BM25,22,1
-0.5982969555110269,BM25,23,1
-0.5941292927060031,BM25,24,1
-0.5888079775521975,BM25,25,1
-0.5874124249760455,BM25,26,1
-0.5910507639362854,BM25,27,1
-0.5841923197963271,BM25,28,1
-0.5828384955508435,BM25,29,1
-0.5837543085651271,BM25,30,1
-0.5864104856817118,BM25,31,1
-0.5863411310001979,BM25,32,1
-0.5832216055768441,BM25,33,1
-0.5891478247961293,BM25,34,1
-0.5760273090585121,BM25,35,1
-0.5832470459497986,BM25,36,1
-0.5817882878281256,BM25,37,1
-0.5848072696892063,BM25,38,1
-0.5760995971973265,BM25,39,1
-0.5813389949287628,BM25,40,1
-0.5816948875212811,BM25,41,1
-0.5746404563101598,BM25,42,1
-0.5804996386799706,BM25,43,1
-0.5758383903570617,BM25,44,1
-0.5767993034225258,BM25,45,1
-0.5758554223932058,BM25,46,1
-0.5780707803585586,BM25,47,1
-0.576467303831057,BM25,48,1
-0.5744651474658253,BM25,49,1
-0.5706026190305075,BM25,50,1
-0.5707774719841725,BM25,51,1
-0.5753582254378101,BM25,52,1
-0.5731390696057959,BM25,53,1
-0.5712674981077844,BM25,54,1
-0.5750216331324346,BM25,55,1
-0.5751488683007661,BM25,56,1
-0.573061859472523,BM25,57,1
-0.5712790914046649,BM25,58,1
-0.5705167084653789,BM25,59,1
-0.5697331321647721,BM25,60,1
-0.565995148376266,BM25,61,1
-0.5691624320429857,BM25,62,1
-0.569531671184609,BM25,63,1
-0.5643254341559262,BM25,64,1
-0.567137483223428,BM25,65,1
-0.5687987785201887,BM25,66,1
-0.5679607996758783,BM25,67,1
-0.5690883896844234,BM25,68,1
-0.5654728254279857,BM25,69,1
-0.5650854247203629,BM25,70,1
-0.5669349392843164,BM25,71,1
-0.5649194725071771,BM25,72,1
-0.5649607197835327,BM25,73,1
-0.5634627755988201,BM25,74,1
-0.565390693472175,BM25,75,1
-0.5651025884440176,BM25,76,1
-0.56327218335742,BM25,77,1
-0.564041810566232,BM25,78,1
-0.5612328615737213,BM25,79,1
-0.565431409470839,BM25,80,1
-0.563058252857755,BM25,81,1
-0.5649526904168667,BM25,82,1
-0.5623585140683215,BM25,83,1
-0.5613915497601334,BM25,84,1
-0.5652461899822916,BM25,85,1
-0.5621797919904092,BM25,86,1
-0.5625409076640295,BM25,87,1
-0.5628134417568325,BM25,88,1
-0.5643874208311856,BM25,89,1
-0.5621168394516513,BM25,90,1
-0.5608468997163955,BM25,91,1
-0.5603248864555259,BM25,92,1
-0.5615356172016542,BM25,93,1
-0.5625447871814389,BM25,94,1
-0.5624705944415852,BM25,95,1
-0.5618835784680835,BM25,96,1
-0.5606134362089845,BM25,97,1
-0.5642058443074504,BM25,98,1
-0.5607850941523128,BM25,99,1
-0.5615451128603541,BM25,100,1
-0.672329839341139,LemurTF_IDF,1,1
-0.6668888938989375,LemurTF_IDF,2,1
-0.6546488063408408,LemurTF_IDF,3,1
-0.6536700740930244,LemurTF_IDF,4,1
-0.6421930646786893,LemurTF_IDF,5,1
-0.6354881018885737,LemurTF_IDF,6,1
-0.6213457877649172,LemurTF_IDF,7,1
-0.6245760858755645,LemurTF_IDF,8,1
-0.6347752797549188,LemurTF_IDF,9,1
-0.6201902338763703,LemurTF_IDF,10,1
-0.6125042140538732,LemurTF_IDF,11,1
-0.6093540687148543,LemurTF_IDF,12,1
-0.6056801039194724,LemurTF_IDF,13,1
-0.6086898813784912,LemurTF_IDF,14,1
-0.6112539167874582,LemurTF_IDF,15,1
-0.601875622799688,LemurTF_IDF,16,1
-0.6017897660903025,LemurTF_IDF,17,1
-0.5989011181504214,LemurTF_IDF,18,1
-0.5953700911865321,LemurTF_IDF,19,1
-0.59946655378757,LemurTF_IDF,20,1
-0.595614732116345,LemurTF_IDF,21,1
-0.5886430879271843,LemurTF_IDF,22,1
-0.5962622612133182,LemurTF_IDF,23,1
-0.5946729872115037,LemurTF_IDF,24,1
-0.5868896792812569,LemurTF_IDF,25,1
-0.5869457564596963,LemurTF_IDF,26,1
-0.5872031854445101,LemurTF_IDF,27,1
-0.5815367371985621,LemurTF_IDF,28,1
-0.5830569821578826,LemurTF_IDF,29,1
-0.5817204258275465,LemurTF_IDF,30,1
-0.5847596500115284,LemurTF_IDF,31,1
-0.5829680254138898,LemurTF_IDF,32,1
-0.5812869758446246,LemurTF_IDF,33,1
-0.5857904748874226,LemurTF_IDF,34,1
-0.5737441117317305,LemurTF_IDF,35,1
-0.5830400356014849,LemurTF_IDF,36,1
-0.5784270703760055,LemurTF_IDF,37,1
-0.5840889872066022,LemurTF_IDF,38,1
-0.5741497813244854,LemurTF_IDF,39,1
-0.5794375675348222,LemurTF_IDF,40,1
-0.57929627682537,LemurTF_IDF,41,1
-0.5725264175274202,LemurTF_IDF,42,1
-0.5772459862567402,LemurTF_IDF,43,1
-0.5728643238393036,LemurTF_IDF,44,1
-0.5725042644224861,LemurTF_IDF,45,1
-0.5716549674166037,LemurTF_IDF,46,1
-0.576181534890825,LemurTF_IDF,47,1
-0.574860288540558,LemurTF_IDF,48,1
-0.5713652660625407,LemurTF_IDF,49,1
-0.5696455159863237,LemurTF_IDF,50,1
-0.5694309592522646,LemurTF_IDF,51,1
-0.5723524196863837,LemurTF_IDF,52,1
-0.5720043401191308,LemurTF_IDF,53,1
-0.5685439381992079,LemurTF_IDF,54,1
-0.5729054641229573,LemurTF_IDF,55,1
-0.5720853213245668,LemurTF_IDF,56,1
-0.5718989900293371,LemurTF_IDF,57,1
-0.5686167553346916,LemurTF_IDF,58,1
-0.5683446908979946,LemurTF_IDF,59,1
-0.5684192263127055,LemurTF_IDF,60,1
-0.5636236098135248,LemurTF_IDF,61,1
-0.5657515026578555,LemurTF_IDF,62,1
-0.5668087616319275,LemurTF_IDF,63,1
-0.5614991365289954,LemurTF_IDF,64,1
-0.5647444572612106,LemurTF_IDF,65,1
-0.565312970454897,LemurTF_IDF,66,1
-0.5653063439589261,LemurTF_IDF,67,1
